name,bounds,initial,cmtnum,pftnum
nmax,"[1.75, 12.25]",7.0,5,0
nmax,"[2.05, 14.349999999999998]",8.2,5,1
nmax,"[2.25, 15.75]",9.0,5,2
nmax,"[6.899999999999999, 48.300000000000004]",27.6,5,3
nmax,"[1.125, 7.875]",4.5,5,4
nmax,"[0.75, 5.25]",3.0,5,5
nmax,"[0.75, 5.25]",3.0,5,6
nmax,"[0.75, 5.25]",3.0,5,7
