NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
0.1313839373854325,2.085570231726664,0.4463655886705965,30.385861084610223,0.0189895099028944,9.519707331456795e-12,9.53802518779412e-05,0.0869044326245784,0.0026793036842718,0.7130341291427612,1.3558284997940064,6.002506922498513e-13,5.278494763255348e-16,2.4704148054122923,0.354745489358902,4.05181735385618e-11,0.0033665516879409,2.203396010398865,0.1963645800948143,2.5896029472351074,19.25312671661377,2.192150454216613e-11,1.5814124945808752e-14,97.3656509399414,1041.941778092191,29971.81716899872,27739.06911087036,0.3781434749608877,38.69318102630304,91.58734315705934,18.78132803440094,220.36377086639405
0.1173094581468832,2.1662702429770837,0.4944311734812799,29.59249824658036,0.017679651454091,1.790280564854113e-12,0.0001263787591597,0.0869880892336368,0.0014644175651483,0.5802107214927673,1.3396066546440124,4.792556894958958e-13,9.472918538252898e-16,2.3745017528533934,0.3285843700170517,2.7043981854282807e-12,0.0044016581028699,2.2196696281433104,0.1070018462836742,5.878243732452392,19.56617374420166,1.743954720218044e-11,2.5165745782564348e-14,93.98904342651367,1243.6304548576477,30167.72509455681,27728.587705612183,0.3748660052197796,39.81441577371554,94.33569455965198,19.32566283941269,227.94898052215572
0.1429501172821036,2.2722553949968365,0.4435735311271849,29.969127326458693,0.0203037846833467,2.242554644586725e-12,7.085510223987512e-05,0.0980357676744461,0.0020249386783689,0.8527199864387512,1.3349518537521363,3.53688198520552e-12,1.3772819461584204e-15,2.4446654081344605,0.3821469068527222,8.06486717686017e-12,0.0024788459297269,2.474049544334412,0.151042503118515,5.180123519897461,18.346088409423828,1.2858369646817637e-10,4.3914118218538196e-14,96.2910934448242,1139.0403606567531,29783.318419837957,27751.093614578247,0.3738833879123607,39.8140048151667,91.83035228485578,19.18826280832291,227.2419548034668
0.1166803591576161,2.1117285120025264,0.4539663010713409,31.85412997156381,0.0176202563568949,1.595545310456581e-11,0.0001242971964529,0.0871548101305961,0.0017848809249699,0.5967312335968018,1.320233416557312,4.990732870371883e-13,1.1451125997137631e-14,2.36520516872406,0.3314599007368087,3.816568484860117e-11,0.0043375837616622,2.214863896369934,0.1314878687262535,3.409319806098938,18.45624694824219,1.8188482144021467e-11,3.453410246569838e-13,95.88567962646484,1148.098260993883,30742.428858327865,27738.41007232666,0.3948605074083835,39.80461525116412,94.30004317953744,19.19852899312973,227.3031225204468
0.1079637058741112,2.0542427741939893,0.448266521381447,30.23553653769195,0.0162537213414907,1.7475112611305132e-12,7.622186894877814e-05,0.0823760464787483,0.0019318277365528,0.6047344505786896,1.2586090564727783,1.8337965965609803e-13,5.824213050759791e-16,2.2423030138015747,0.3052739322185516,6.216925758917303e-12,0.0027370039839297,2.101773142814636,0.1397812604904174,3.151438522338867,18.66883487701416,6.683363975093504e-12,1.8005957713881048e-14,91.0028465270996,1116.995588678401,30541.382206106187,27732.316982269287,0.3356817361900302,39.80693118378194,94.30532710328676,19.42359299659729,226.7164531707764
0.1172975767063757,2.428182527686032,0.4485098748438759,29.582012712210418,0.0182175267487764,1.7578131138173968e-11,8.875513231032528e-05,0.0979599803686142,0.002229285123758,0.7217080950736999,1.3719806790351867,7.09073262345622e-13,8.59213360445156e-16,2.430277705192566,0.3387539982795715,7.264991386257691e-11,0.0031689133960753,2.4957874536514284,0.1639175131916999,3.3085437536239626,18.7289852142334,2.579607395747363e-11,2.3828772715585573e-14,95.47046432495117,1073.6445043230428,29858.45166773796,27743.54389572144,0.3747067160663307,39.78967744104394,94.30831482931404,19.179094862937927,226.5609680175781
0.1322794758207964,2.40089796659036,0.4120869747304805,29.839841037243605,0.0203473519533872,1.7161951373911855e-11,0.0001253910559171,0.1038133420050144,0.0024155218852683,0.8604088664054871,1.4025015592575074,8.495092476690225e-12,1.1255982904507512e-14,2.453182053565979,0.3839646369218826,6.359567594760306e-11,0.0044609073083847,2.616709041595459,0.1813688218593597,4.7592713832855225,17.68406105041504,3.0893233804452075e-10,3.642430893577645e-13,96.3177932739258,1131.665474076662,29891.85245599747,27756.36993980408,0.3735392357924639,39.816266043267184,91.85964840893124,19.018002355098737,227.1824028015137
0.1148572242080772,2.0731862871368087,0.4629551419406198,29.86000379435718,0.0178677551448345,7.63587626288753e-12,7.456343446392566e-05,0.0854233659803867,0.0015160879585891,0.7813697934150696,1.2781108617782593,5.436458629191204e-13,9.311580678778465e-16,2.263084244728089,0.3315852105617523,3.773677238749773e-11,0.0026598787866532,2.1720922946929933,0.1096322610974311,3.9155532360076895,19.25150909423828,1.9822785253531537e-11,2.7223530335129376e-14,91.2569450378418,1102.2258365045768,30091.18164687157,27736.25684738159,0.3639496826801928,39.80767279520144,94.29481230504462,19.482082462310792,226.59683780670167
0.1357042406764019,2.1734756576225536,0.4200496951874807,30.123319444060325,0.02038389518857,3.398444221348884e-12,9.400965282111428e-05,0.0957136236131191,0.0027597849024459,0.8706633031368256,1.384522557258606,1.5439732717163757e-12,1.9248558774448077e-14,2.459602427482605,0.3820002317428589,5.5766480409197296e-12,0.0033692828845232,2.409195327758789,0.2010271653532981,9.215863132476809,17.73300838470459,5.6155967376181336e-11,6.303497817033293e-13,96.79670791625976,1249.4666262492535,30044.026511240005,27740.90653610229,0.3648717507724291,39.83882296881053,91.88291795062806,19.08817267417908,228.2160373687744
0.1385741296877137,2.2616887303515867,0.420261585072148,29.88300984762609,0.0200238313525915,1.4889789401451024e-11,8.238073496613652e-05,0.1015802882611751,0.0020422059111297,0.8719453334808349,1.3881719350814818,4.671721646684612e-12,4.365332270330922e-15,2.474337267875671,0.3730975449085235,2.5024907840398568e-11,0.0028853365918621,2.5450382471084594,0.1527015835046768,4.0294508934021,17.790869140625,1.7044577554914395e-10,1.3112864743689004e-13,96.92972335815428,1079.9931703909765,29663.619377708437,27741.304759979248,0.3727000755027989,39.80414290771823,94.2123105410912,19.09441376924515,226.7272859573364
0.1422946704183265,2.1260540452612853,0.4459969235205784,31.25890529602766,0.0207981312647461,1.1881124556412104e-11,7.675540255149826e-05,0.0902079574763774,0.002250368380919,0.7706802666187287,1.3134624361991882,6.7551426691930816e-12,2.0163331953461265e-15,2.52276132106781,0.3894625753164291,8.235052778582386e-11,0.0026756093371659,2.280311846733093,0.169762372970581,6.066543197631836,17.549807357788087,2.467227297464625e-10,6.306717538343605e-14,99.62436904907229,1204.6257417924703,30009.74615159035,27750.86597442627,0.3713869721399186,39.83065687740997,94.31899976689836,19.106641423702243,228.0507469177246
0.11948603595689,2.222130630869965,0.4359200801060066,29.712362634018064,0.0176427144557237,3.241182300849077e-12,5.871925641258713e-05,0.0932587318122386,0.0033089287113398,0.7566196024417877,1.3255225658416747,2.492784255923864e-12,1.9334661028789193e-14,2.375162410736084,0.3335108548402786,5.816781388154335e-12,0.0020587463863193,2.362210917472839,0.2418733790516853,3.175574254989624,17.994672584533692,9.097281886139007e-11,6.196532707520436e-13,94.14038696289064,1058.7051969219349,30084.096473312376,27742.84469985962,0.3665882269979214,39.80247303339418,94.31650492329156,19.187428843975063,226.43979778289795
