name,bounds,initial,cmtnum,pftnum
cmax,"[100.0, 400.0]",250.0,5,0
cmax,"[60.0, 240.0]",150.0,5,1
cmax,"[160.0, 640.0]",400.0,5,2
cmax,"[260.0, 1040.0]",650.0,5,3
cmax,"[13.2, 52.8]",33.0,5,4
cmax,"[200.0, 800.0]",500.0,5,5
cmax,"[154.0, 616.0]",385.0,5,6
cmax,"[128.0, 512.0]",320.0,5,7
