NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,NPP_pft6,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGNSTR_pft5_Leaf,VEGNSTR_pft6_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft5_Leaf,VEGC_pft6_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5,INGPP_pft6
14.114396653412092,104.41651456007769,73.10054276287556,1.4633610610351184,2.5357192397117614,13.02363720536232,13.251460856199264,0.0323351882398128,0.7166327238082886,0.8231450915336609,0.8272013783454895,1.685351014137268,1.4570255279541016,3.7711945295333855,6.184255838394165,0.0272527134045958,0.214210295677185,0.3051491290330886,3.359549856185913,0.1194614000618457,2.086911416053772,60.590998840332034,71.90435791015625,49.047095108032224,219.61211395263672,155.73137664794922,126.67704696655274,356.7058410644531,0.6522714614868164,6.749086380004883,11.619439601898192,147.72287292480468,5.389306116104126,2913.865578079224,7872.493450260163,25104.60046684528,0.4089618646074086,16.9663941414924,125.32651120685097,257.95872337929904,2.6514397882610865,17.862415315210818,60.26344841420651,19.843967354670166
14.458182451862394,3.3115610540504576,4.952751575608272,-2.182472763130328e-05,2.6187564969062804,15.498890441656112,13.02123516947031,0.0342341892421245,0.7166332006454468,0.8231449127197266,0.0259334217756986,1.6853258609771729,1.4569921493530271,0.538393771648407,0.0146584101021289,5.575229744536614e-09,0.0860118865966796,0.2832688480615616,3.5174286365509038,0.1167079649865627,2.2091858863830565,60.60467720031738,71.89208297729492,1.5376623392105102,219.61355590820312,158.56514739990234,17.059687995910643,0.943145364522934,1.498516198239486e-07,2.5523968935012817,11.319178581237791,170.16645355224608,5.304218912124634,2462.3789222717287,7286.790133333113,22725.13427651697,0.0,17.39579712098098,110.29225165343048,246.41955804759635,2.081730007492388,17.484370025619864,59.25897860080004,19.347295874729756
14.397737258215608,4.290878441519621,5.147894883580738,-1.919666689187416e-05,2.532098412513733,14.00215562582016,12.94396979957819,0.0331810783594846,0.7166332006454468,0.8231449127197266,0.0336556695401668,1.6853256225585938,1.4569919109344482,0.5848412096500397,0.0147029100917279,5.402121905362378e-09,0.0862796157598495,0.2917785108089447,3.3003033638000487,0.1232771553099155,2.141130423545837,60.58394546508789,71.89327621459961,1.995535469055176,219.6131134033203,157.25104522705078,18.205173110961915,0.9496002197265624,1.447212540028886e-07,2.5666226387023925,11.36638011932373,152.43065795898437,5.560735654830933,2458.2176073074343,7292.829407597007,22717.833363864152,0.0,17.32875899136625,110.41508719732504,246.14877968560904,2.0753900426813745,17.41862687878311,58.86530595570802,19.5233446508646
14.48102913198614,3.523123244189209,4.097257310483838,-2.3003591647530183e-05,2.43665696978569,12.779424181580543,12.94294116795063,0.0356221586465835,0.716633141040802,0.8036649823188782,0.0266813876107335,1.6853256225585938,1.4569919109344482,0.492722263932228,0.0152201695367693,8.47097982870082e-09,0.0861426711082458,0.3059832245111465,3.1650989770889284,0.1222936734557151,2.298726463317871,60.60356330871582,70.19026184082031,1.5820126414299012,219.61257934570312,155.9272003173828,14.900919818878174,0.9828126549720764,2.2631263050243438e-07,2.554190754890442,11.46950387954712,139.45861053466797,5.500735521316528,2443.569550895691,7226.381212908309,22616.99875153609,0.0,17.425412476292696,110.27977748748738,245.01197935612876,2.083808986369968,17.47642670534551,58.89568069279194,19.51796675249934
14.488409668898168,3.62382281363021,4.681282091222238,-1.165020599831479e-05,2.618325173854828,12.68476686179638,12.923978790640833,0.0371348276734352,0.716633141040802,0.843093752861023,0.0290822865441441,1.6853257417678833,1.4569921493530271,0.531759512424469,0.0142889158800244,7.735129425867626e-09,0.0860494375228881,0.2825163602828979,3.222501850128174,0.1123351939022541,2.396315097808838,60.60307121276856,73.63303833007812,1.7243659138679504,219.61338806152344,158.57013702392578,16.513214111328125,0.8923891961574555,2.071170200679262e-07,2.5738886117935182,11.304524993896484,141.438916015625,5.070079374313354,2444.120682811737,7242.521525174845,22650.64155412062,0.0,17.43619432623466,110.36534775517012,245.8524774913676,2.07609267925327,17.46333508193493,58.88415524661541,19.16222374029457
14.480916022773163,3.925896663609703,4.114778017066419,-7.066083263618239e-06,2.486762726306915,13.143817928433418,12.894376650452614,0.0374140478670597,0.7166330218315125,0.8036649823188782,0.0288233671337366,1.6853255033493042,1.4569917917251587,0.4670786410570144,0.0150958298705518,5.066894548377831e-09,0.0858511254191398,0.2984711557626724,3.3749998092651365,0.113537873327732,2.4145119905471804,60.58753433227539,70.19552993774414,1.7090214490890503,219.6121368408203,157.04199981689453,14.42690382003784,0.97464217543602,1.3537165557409026e-07,2.5769042491912844,11.432549858093262,150.8533920288086,5.1206423282623295,2449.173104095459,7246.734704704676,22630.465440817723,0.0,17.417398295782778,110.22361912700936,244.19957319833335,2.080233594406445,17.439932198822497,58.91207413822413,19.16898320205509
14.476137309645244,3.409347155274287,4.653894301585387,-7.626297308749308e-06,2.6244427025318147,15.03268550336361,12.963184966146946,0.0367266006767749,0.716633141040802,0.8231449127197266,0.0262439230456948,1.6853256225585938,1.4569919109344482,0.516361528635025,0.0146859276108443,3.773869350354176e-09,0.0859559848904609,0.2823299348354339,3.6348668336868286,0.1222334370017051,2.370032858848572,60.60191650390625,71.8913963317871,1.5560770511627198,219.61370849609372,158.70580291748047,16.875697135925293,0.9133248329162598,1.001508728393219e-07,2.5793052911758423,11.317919540405274,173.26783752441406,5.505383014678955,2458.8383762359617,7267.357746023219,22680.369583017808,0.0,17.417790242996695,110.23426175818535,246.12771944981068,2.0862051765393064,17.47084835767746,59.25002606213093,19.51986136175692
14.021165527474524,103.91163580515185,75.55804344117641,1.473607122584508,2.4981809973716738,12.115650895237923,13.163704642653466,0.0354714903980493,0.7166329026222229,0.8231449127197266,0.8282420992851257,1.685343861579895,1.4570131301879885,3.923880434036255,6.68156795501709,0.025733234360814,0.2148937135934829,0.3057739168405533,3.187324333190918,0.1139905892312526,2.2891860246658324,60.58915824890137,71.90558624267578,49.108856964111325,219.60836029052732,157.09722137451172,127.58815231323244,402.0180999755859,0.6205610275268555,6.754878520965576,11.592339420318604,135.5754837036133,5.172344446182251,2931.305625152588,7846.076495885849,24962.703883400653,0.4567389780888334,16.86310955639258,124.71453116842235,256.807093128562,2.627938035433908,17.713692005723715,59.653110255301,19.49979357011616
14.486445786419353,4.011392011946096,5.269589259091299,-1.4177219018929322e-05,2.512858736515045,14.134863311052325,12.941927751898763,0.0397521823644638,0.716633141040802,0.823144793510437,0.0315371206030249,1.6853256225585938,1.4569919109344482,0.6112914264202118,0.0148238454945385,1.2436393870274286e-08,0.0868336856365203,0.2947627037763595,3.2541909217834477,0.1216618739068508,2.5654827833175657,60.5929012298584,71.89504699707031,1.8699205994606016,219.61329650878903,156.21885681152344,18.59651622772217,0.9123659074306488,3.298289584563463e-07,2.5939971446990966,11.424065971374512,151.01902923583984,5.493011665344239,2455.0579438209534,7277.179930889933,22754.74047127028,0.0,17.42042108655196,110.24430960003492,246.3415040975437,2.0787060112066227,17.418407912924884,58.84604168236256,19.4645262721926
14.456801330358752,3.6571131153193166,5.093894844059832,-1.3949580594196933e-05,2.584900248050689,12.133425343036652,12.975256972014904,0.0336972247809171,0.7166330218315125,0.823144793510437,0.0276110781356692,1.6853256225585938,1.4569919109344482,0.5195631980895996,0.0147877163253724,6.0682667335498765e-09,0.086409293115139,0.2867902159690857,3.2504201889038087,0.1172096125781536,2.1746779918670653,60.60555458068848,71.90448760986328,1.6371394395828247,219.61236572265625,154.4359130859375,17.086303520202637,0.9448550164699554,1.5999691100887502e-07,2.581322312355041,11.342486667633056,139.32739715576173,5.31535153388977,2453.602646446228,7265.833479233831,22644.35340441581,0.0,17.38544116545237,110.31234743090636,246.2188843544573,2.085489006836906,17.469887563958764,58.87909331321716,19.3343240827322
