NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft4_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft4_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
14.627186321363894,11.813559281297133,1.9923682938562703,5.288531781733036,99.29901132583618,0.4546998232603073,3.230624270439148,15.627378273010256,0.0016358327120542,0.1805905580520629,0.5110874712467194,0.0871669746935367,0.022028586640954,0.2080077707767486,3.972355771064758,11.873851013183591,79.09699401855468,141.41864013671875,0.0496069137006998,9.065984344482422,16.226066017150877,2.339202547073364,0.0545294411480426,13.78783893585205,141.30665283203126,8351.562979483604,18815.416390490533,22399.67751041207,2.1830223738215864,133.66821167693567,33.51067726686597,4.595779093587771,14.37917139530182,312.70441646575927
14.370352888751256,11.715480800823014,2.05820009324234,5.015333713591099,102.38146448135376,0.455833700299263,3.1441394805908205,16.22979736328125,0.0014949224423617,0.1736957147717475,0.4958836734294891,0.0810477055609226,0.0229355411604046,0.1976194426417351,3.7846250534057617,11.903462123870847,77.05119552612305,132.9308639526367,0.0453339900821447,8.411423110961914,17.285522079467775,2.2014849901199343,0.0546163160353899,12.92646017074585,137.63153228759765,8186.470803189278,18595.009280705453,22388.780537567305,2.189378368947655,130.83129545818707,33.555866503715514,4.595259355171583,13.91544349193573,313.0235586166382
14.915611463552304,11.320532025350792,1.998332925606519,6.7298955649137495,102.71385517120362,0.4533105552196502,3.1656195402145384,15.535780715942384,0.0017541056498885,0.1804791554808616,0.5127315044403076,0.0842539623379707,0.0218335051089525,0.2537602692842483,3.775593590736389,11.837575435638428,78.1133056640625,136.68191375732422,0.0531937830150127,8.601063919067382,16.51180534362793,2.232712864875793,0.0545019768178463,17.675105857849122,137.74384002685548,8265.257310199737,18609.85574104786,22384.159363707116,2.1868831034749747,133.68127392607707,33.5248278580606,4.592530226195231,16.594395899772643,312.7325972557068
14.31960948703034,11.836976027734975,2.0192958703264594,5.15846135020256,97.906010723114,0.4538855612277984,3.1197084903717043,16.049753189086914,0.0015827604336664,0.1716272369027137,0.4878679573535919,0.0827053025364875,0.0234120234847068,0.188739900290966,4.041799592971802,11.852591514587402,76.6283447265625,133.55485076904296,0.0479977387934923,8.437592220306396,16.257907104492187,2.209081029891968,0.0546254515647888,12.624788761138916,142.2181610107422,8121.218697071075,18411.63873238564,22378.03858968686,2.188742030784488,130.6722374085611,33.51390929371119,4.5896976692136375,13.739314275979996,312.7518853187561
14.693309402405095,11.757866072886404,2.045050039561465,5.373586204648018,102.9193917274475,0.4576039344072342,3.111866760253906,15.080638885498049,0.0015203656395897,0.1727204814553261,0.5028550922870636,0.0842117927968502,0.0227138230577111,0.1940534308552742,3.771212434768677,11.949689960479736,75.9273468017578,160.16371307373046,0.0461055267602205,8.514060688018798,16.362049674987794,2.3022825479507447,0.0546237807720899,13.135104560852051,137.71339263916016,8504.425912880897,19228.355613136293,22418.339366402808,2.1633029873482883,133.87800105345906,33.54688143059612,4.599267307575792,14.035758328437804,312.9582160949707
14.54596528990732,11.43754464956358,1.988859331677668,5.147752317786217,98.05678691864014,0.4590531259775162,3.152116847038269,15.285951709747314,0.0015290130395442,0.1712605416774749,0.5146639525890351,0.0848468728363514,0.021605740301311,0.2055761709809303,4.0429394245147705,11.987534141540529,77.3107666015625,152.04810638427733,0.0463676288723945,8.281580543518066,16.29166660308838,2.242528748512268,0.0544776502996683,13.502312660217283,142.4745834350586,8446.148728513717,18919.73183708191,22405.84291377209,2.174863764829934,133.79677307638718,33.49951437413692,4.59020743703004,14.212555012106897,312.6481237411499
14.530952075167004,11.345278254490744,1.931808812101372,4.721351447701454,98.6820198059082,0.4594998478889465,3.122036671638489,15.605328369140626,0.0017717176815494,0.1806272283196449,0.5086314916610718,0.0873659431934356,0.0222460085526108,0.1938488081097603,4.005583000183106,11.999199962615966,77.20447692871093,148.02692718505858,0.0537276402115821,8.60411033630371,16.351313591003418,2.234262251853943,0.0545453112572431,12.361400318145751,141.7980499267578,8381.047666716575,18868.43250322342,22404.3133433892,2.174111611302942,133.88534245901732,33.51747379526496,4.592001177952625,13.583074977993965,312.7531805038452
14.574220967988548,11.510110549087896,2.050979449949227,6.2512449219822885,99.4936861038208,0.4590649932622909,3.013572072982788,15.332719039916991,0.00160718774423,0.1784615322947502,0.5265454590320587,0.0840598180890083,0.022948270663619,0.2233511328697204,3.962124252319336,11.987845611572263,73.59925765991211,152.4469787597656,0.0487385358661413,8.789570426940918,16.593595504760742,2.311042618751526,0.0546068158000707,15.568844413757324,141.19385681152343,8441.017000031472,18926.76590809822,22406.65938516007,2.1711207875050604,133.78756345638493,33.49717160388828,4.592938430118375,15.39814446568489,312.59455490112305
14.65486125579657,11.515668861647807,1.9509611084824428,5.136937814950943,101.34733028411866,0.4574292778968811,3.210738444328308,15.333823871612548,0.0018608352402225,0.16646109521389,0.5117950141429901,0.0862017326056957,0.0228712858632206,0.2043798729777336,3.8404659271240233,11.945129013061525,78.42737121582032,157.413671875,0.0564304932951927,8.024634838104248,17.564933586120606,2.219429612159729,0.0546232383698225,13.419930362701416,138.63398132324218,8464.052546596527,19119.567443847656,22413.255805466,2.1648923244327305,133.90381505552668,33.54822755232453,4.5954025481594725,14.18367416858673,312.9363939285278
14.906701663469756,11.678551135806366,1.9475751664023848,4.863589954376221,98.02067432403564,0.453942933678627,3.1001190900802613,15.774020767211914,0.0019188684644177,0.1830157220363616,0.5040377974510193,0.0863422788679599,0.0220163272693753,0.1988123714923858,4.028460788726807,11.85408811569214,76.57024307250977,137.9905212402344,0.0581900335848331,9.007401657104491,16.276393318176268,2.222861123085022,0.0545183688402175,12.808822631835938,141.85362396240234,8327.220691776276,18782.55276408196,22395.41999244757,2.184555778093636,133.66425609627896,33.52402025908232,4.591727462108247,13.831813505291938,312.7915607452393
