1.03164478, 3.54289919, 2.80475019, 2.42261048, -4.85929463, -2.0423474, -0.229573, -3.36545742, -18.21566606, -17.59017357, -19.46383631, -10.78953632, -3.77580184, -2.12975543, 0.01171756, 0.04347835, 0.01760712, 0.00293464, 0.00053929, 0.00039217, 0.00185105, 0.00346344, 0.00644383, 0.00256164
3.18048864, 4.68129574, 1.01126146, 4.54345801, -19.66888289, -3.21898483, -15.33271077, -5.0728134, -4.87599518, -0.10271426, -8.35162461, -6.47624762, -19.23685712, -1.92288468, 0.00431683, 0.01168728, 0.01193142, 0.00297309, 0.00100684, 0.00029454, 0.00619746, 0.0132315, 0.00617407, 0.00381115
1.00397818, 2.69927325, 1.31904885, 4.61097871, -19.28475238, -18.45619224, -3.43426262, -3.17376205, -19.53793586, -19.86485997, -16.19522963, -8.24488388, -15.8159243, -16.15293199, 0.01082093, 0.01174253, 0.02608806, 0.01531868, 0.00027762, 0.00058154, 0.00165, 0.00785225, 0.00384301, 0.00830363
4.46499614, 1.40553062, 4.44342243, 4.36212931, -3.79176754, -0.29633933, -14.72173374, -5.07903984, -19.8401233, -17.50553668, -1.7919157, -18.24410294, -15.06752448, -18.46280008, 0.00375663, 0.0484909, 0.03738622, 0.00306078, 0.00025927, 0.0002502, 0.00347689, 0.00773875, 0.01135795, 0.00601944
4.1031068, 1.63918366, 3.7432262, 3.83295425, -12.88204273, -13.8547663, -2.17191634, -13.48517306, -4.89827144, -4.64353068, -5.84008692, -18.13282776, -14.44547879, -3.41275753, 0.00441632, 0.01728863, 0.01615948, 0.00296345, 0.00172438, 0.00030654, 0.00750811, 0.01048211, 0.00340541, 0.00462265
1.42046254, 3.18440711, 1.13336782, 3.3383251, -3.93311999, -19.99702741, -7.60473492, -4.61069221, -14.56791076, -1.39484734, -6.9036709, -12.86012334, -17.99299304, -18.27063795, 0.00803894, 0.01201121, 0.01010623, 0.00317154, 0.00029238, 0.00142463, 0.00260223, 0.00645172, 0.00284798, 0.00750984
4.91494582, 1.04471496, 2.46087445, 4.54670775, -13.85284196, -1.96734606, -11.96627631, -13.115787, -4.91934375, -19.99422996, -12.01467698, -19.91948136, -7.37869141, -7.79319786, 0.01355408, 0.04007618, 0.02034454, 0.00784071, 0.00045902, 0.00082728, 0.00171334, 0.01461097, 0.00604744, 0.01107667
3.28547329, 1.6626141, 1.27361738, 1.4240928, -19.98968284, -0.20848319, -4.8549895, -3.43873774, -5.69325195, -17.18245749, -6.24447884, -3.11012606, -19.62372765, -4.00935615, 0.00674142, 0.01115286, 0.01844686, 0.00287451, 0.00106614, 0.00053849, 0.00345231, 0.00480248, 0.00970476, 0.00226908
1.00405751, 1.02320693, 1.23535785, 1.04505747, -17.54150246, -15.36061362, -15.36523621, -0.22774527, -10.75176179, -16.87706527, -18.60541675, -19.60543889, -19.99547784, -15.5042123, 0.00323528, 0.01398742, 0.02386297, 0.01560361, 0.00036154, 0.00036626, 0.00292022, 0.00381811, 0.00707023, 0.00644306
1.0891407, 1.5298951, 1.52060653, 4.73943177, -6.6783377, -10.27683245, -19.22547611, -0.97115495, -19.64443774, -6.64448007, -19.95366504, -17.3386409, -19.05883273, -19.82442309, 0.00365151, 0.01183872, 0.00978992, 0.00804532, 0.0003328, 0.00026429, 0.00309437, 0.00443102, 0.0066163, 0.00648766
2.08826837, 31.70178476, 28.37789336, 18.42697922, -8.72890903, -1.2953825, -14.82428337, -6.37645778, -4.72337006, -19.66179753, -18.24548627, -19.95207045, -19.98887112, -14.2237411, 0.00869616, 0.00738785, 0.0379277, 0.00227245, 0.00030655, 0.00048416, 0.00389786, 0.01917198, 0.00463788, 0.00219101
2.05567496, 1.08988312, 5.93439244, 8.22582755, -19.99871447, -10.62896963, -12.26569867, -17.06511871, -6.0504173, -16.5404479, -17.70905027, -18.57569761, -15.95913485, -4.51029387, 0.00572297, 0.01387558, 0.01086737, 0.00378831, 0.00025187, 0.00084, 0.00766889, 0.01174592, 0.00974841, 0.00212346
1.0000758, 21.95681043, 2.54779134, 45.23448065, -3.80183172, -10.26591475, -0.74615524, -5.1152303, -19.98161416, -9.07578425, -11.70615312, -8.20305273, -19.99742275, -3.34476966, 0.00908905, 0.04201344, 0.02924788, 0.00254521, 0.00026126, 0.0013257, 0.01044281, 0.01276432, 0.0086165, 0.00306851
25.05303652, 45.01277794, 32.29327042, 42.20714814, -3.7997772, -18.48824328, -12.14236074, -4.97442977, -10.74257713, -5.0314018, -13.15260251, -8.6039325, -3.71051798, -9.7937965, 0.00820712, 0.01504702, 0.03224726, 0.00375891, 0.00039028, 0.00117811, 0.00498172, 0.01139671, 0.00408839, 0.00210153
34.11564896, 49.6679004, 1.11686962, 35.7036896, -3.79229794, -15.57945965, -19.31561577, -18.68217161, -19.50866656, -0.15758284, -11.53830081, -5.26689686, -1.02411751, -1.28174239, 0.00306535, 0.00914395, 0.03449698, 0.00234004, 0.0003067, 0.00143216, 0.00821241, 0.00657048, 0.00356397, 0.00225291
48.40179811, 43.8235013, 1.14630936, 29.64451677, -17.24630281, -6.65595732, -12.1027159, -1.2811606, -19.93151292, -19.99709587, -8.70197933, -3.13181579, -14.07417111, -10.44351158, 0.00931856, 0.00717622, 0.04278534, 0.00243296, 0.00025092, 0.00161735, 0.00461398, 0.00541476, 0.00286998, 0.00227417
