name,bounds,initial,cmtnum,pftnum
cmax,"[350, 500]",438.90978,13,0
cmax,"[250, 430]",341.81191,13,1
cmax,"[300, 450]",395.22249,13,2
cmax,"[100, 200]",149.73016,13,3
cmax,"[5, 20]",15.0567,13,4
