name,bounds,initial,cmtnum,pftnum
cmax,"[20.0, 380.0]",200.0,5,0
cmax,"[10.0, 190.0]",100.0,5,1
cmax,"[30.0, 570.0]",300.0,5,2
cmax,"[55.0, 1045.0]",550.0,5,3
cmax,"[3.3000000000000007, 62.7]",33.0,5,4
cmax,"[40.0, 760.0]",400.0,5,5
cmax,"[28.5, 541.5]",285.0,5,6
cmax,"[22.0, 418.0]",220.0,5,7
