-0.64713775, -0.67267812, -1.66965365, -0.33095042, -1.16134558, -3.81542381, -3.28417274, -4.65829227, -7.31455767, -9.0898101, -6.0270373, -7.2744875, -11.51683658, -5.96770744, -4.04818896, -1.82490122
-1.88568564, -0.955413, -1.14321991, -0.58951847, -0.77153883, -3.75741836, -3.70550864, -4.98869442, -11.68774809, -3.66886719, -6.07853256, -11.1780636, -4.91459484, -11.67011284, -3.91433374, -7.15975799
-1.06759923, -1.19967993, -0.26098117, -0.25002911, -1.41637336, -4.59701197, -5.01885988, -4.0341199, -8.57839832, -6.62338167, -7.29471167, -7.25241961, -9.5340052, -5.79203171, -3.09763094, -6.33134248
-2.59162034, -1.18378627, -1.59526501, -0.25782826, -1.13089171, -3.77858805, -0.78505141, -4.3025383, -7.19455684, -6.54416908, -5.93257964, -7.23547471, -2.35609019, -5.93334476, -3.68090394, -5.815569
-0.62448188, -0.41613927, -0.25034225, -0.36174564, -1.05157602, -1.74764852, -3.24565368, -4.33893315, -7.21070962, -3.6760456, -5.93218926, -7.23848687, -11.49726274, -5.93848537, -4.15159289, -2.95575581
-1.69254923, -1.0259598, -0.4352268, -1.74348181, -1.6034917, -2.96755718, -3.60086879, -4.75724321, -13.44887604, -6.20374434, -6.04983625, -12.54170078, -10.5263056, -6.11509289, -3.87513809, -2.87091589
-1.53921738, -0.85698972, -1.73324447, -0.46904191, -0.47885974, -4.08500044, -3.1154711, -1.65954819, -7.05025809, -8.50328556, -5.75714942, -7.1466123, -3.1820129, -5.77876299, -1.27536385, -10.32472934
-2.48992158, -0.91756059, -0.51709212, -0.40454102, -0.86120934, -3.82117041, -3.48559627, -4.76681754, -13.35271817, -8.12467468, -6.06414697, -7.24706978, -8.21701157, -6.09451645, -4.08774447, -10.17723302
-1.31070102, -0.82197992, -1.73542333, -0.25462312, -1.40895504, -4.17054315, -4.05661333, -5.23198441, -7.38657804, -12.24039108, -5.4010744, -12.32260181, -11.328399, -6.08554692, -5.20232375, -4.91742141
-2.02820796, -1.82370573, -0.57638959, -0.84903065, -0.26463125, -4.92496777, -3.25890976, -4.31179464, -6.80332384, -5.40656852, -6.66581945, -12.94776664, -6.62682086, -6.087667, -3.51346177, -5.00240882
