name,bounds,initial,cmtnum,pftnum
cmax,"[65.0, 195.0]",130.0,5,0
cmax,"[7.5, 22.5]",15.0,5,1
cmax,"[125.0, 375.0]",250.0,5,2
cmax,"[275.0, 825.0]",550.0,5,3
cmax,"[7.5, 22.5]",15.0,5,4
cmax,"[10.0, 30.0]",20.0,5,5
cmax,"[15.0, 45.0]",30.0,5,6
cmax,"[10.0, 30.0]",20.0,5,7
