NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
343.00205726884303,5.770333308586851,97.48301021664813,26.6864106528461,9.005217552185059,55.86424293518066,2.5141082525253298,0.5277190506458282,1.7445681810379028,1.090559196472168,0.644592034816742,30.212135314941406,2.4557234764099123,1.656434679031372,468.3748657226562,4620.449853515625,104.02344665527345,11.048080825805664,78.97179718017578,26.64313678741455,9.429301929473876,1229.4838623046876,142.98389892578126,184.62166442871091,1869.476749801636,5220.690781831741,11884.465386394226,1.0517659943085165,514.0226971983909,10.170451214164496,193.72753702239132,54.45377540588379
347.4064989700913,6.244894996238872,104.67110123583696,25.88430869206786,8.971570777893067,57.40893363952637,2.842080354690552,0.5092845141887665,1.8122305870056152,1.1941830158233642,0.6474962592124939,31.16453857421875,2.632249236106873,1.6075158953666686,465.5561157226563,4691.6224609375,114.26586990356444,11.053856372833252,82.1049919128418,37.09477653503418,9.46900005340576,1266.6505981445312,152.5467758178711,177.45470733642577,1697.8166776657104,5199.596682643891,11673.303499809374,0.8824887477327138,516.6275715589524,10.24851244688034,194.2082524907775,54.5106372833252
311.7381247986108,6.301927935960703,91.03334586202982,30.422969048470257,7.860750484466553,48.85135383605957,2.287448596954346,0.5159595608711243,1.8419424653053285,1.2467985153198242,0.6407584071159362,47.32246932983399,3.695330333709717,1.834157943725586,410.5650115966797,4032.265673828125,93.54630126953126,11.08270959854126,84.02151641845703,33.42321243286133,9.396180438995362,1924.5890991210936,216.4300064086914,211.0098617553711,1537.9911575317385,5162.026679134369,11493.118911669775,0.6862696601892821,530.3349601984024,10.497413159161804,201.38630327666175,55.69108896255493
339.55009858869016,6.109465335146524,99.9236397534958,26.870802726596597,8.998418521881103,58.72152976989746,2.6477117776870727,0.5085234045982361,1.773656439781189,1.1157243847846985,0.64460409283638,30.49336490631104,2.7445948362350463,1.5659486413002015,470.271615600586,4815.87099609375,106.86145553588868,11.05744514465332,80.54231185913086,30.628507232666017,9.412161827087402,1240.0763549804688,159.85086822509766,174.91867065429688,1834.4206157684323,5201.820882749557,11959.397027401626,1.0289225144544616,514.3525161981582,10.202471753954889,193.0562311834656,54.45556087493897
343.10275141280147,5.905779063864611,99.47519752591032,27.56770376190543,9.002893733978272,55.63336296081543,2.60747230052948,0.5124344110488892,1.7484373569488525,1.110968542098999,0.6422412931919098,29.366009521484376,2.5369080305099487,1.5905515789985656,470.0675964355469,4597.24111328125,112.90641326904296,11.040088272094726,78.87377624511718,29.373583030700683,9.411371517181395,1194.2733642578123,148.03450622558594,179.0379608154297,1831.0699436187745,5264.790763187409,12045.219731153456,1.075312276603654,514.0594454169274,10.185177318751812,192.54491662480868,54.44680652618408
343.0154148366302,5.854351095599123,101.02601216124604,26.15037909150124,9.073205280303956,62.21796646118164,2.714054989814758,0.5218368411064148,1.740826678276062,1.142515277862549,0.6399409890174865,29.20080890655517,2.3975042581558226,1.6457889437675477,471.2340759277344,5147.52919921875,115.45140533447264,11.02772216796875,78.93866806030273,28.68324584960937,9.327010345458984,1186.6416625976562,139.146337890625,182.37112579345705,1775.7072830200195,5212.630385303497,11920.658467959332,0.9694926325930282,513.8559543728828,10.166069423407317,189.77048953315244,54.40266494750976
320.89712299034,6.092078351625242,100.31220778319984,24.7646059833467,8.684194660186767,54.65271987915039,2.4743558406829838,0.5318643927574158,1.7879395842552186,1.173736000061035,0.6608083009719848,52.20177803039551,4.161717891693115,1.5889630913734436,454.6795166015625,4507.433056640625,104.13717651367188,11.073599815368652,81.73666152954101,30.95905055999756,9.65201826095581,2123.058740234375,243.7673553466797,172.56951293945312,1904.3738428115844,5201.731007528305,12175.785611257425,1.0870791275054217,518.054572224617,10.307117319107055,199.12596552651377,54.93790674209595
346.65094007850564,5.996965098800137,99.0476615106454,29.72262789607048,9.025204944610596,61.86199035644531,2.792114281654358,0.5030884683132172,1.70936062335968,1.1981006145477295,0.639263778924942,30.00714492797852,2.5217973947525025,1.7063188910484317,468.1596984863281,5136.363720703125,118.9113395690918,11.019689750671386,77.17776260375976,30.49404125213623,9.372506618499756,1220.4170288085938,146.73111877441406,195.8613525390625,1700.027226448059,5229.593057918549,11678.282806574414,0.8608136934461073,521.8667095780372,10.270286367088556,195.41020439262505,54.85500431060791
343.9435084111163,6.279173739138059,86.1260911785852,26.36776223704219,8.874570655822755,57.30761375427246,2.7144757509231567,0.508817481994629,1.9423314094543456,1.2687413930892943,0.5774631798267365,24.537363052368164,2.1397361755371094,1.6524251103401184,462.7766296386719,4683.63603515625,116.85484085083009,11.098466491699218,87.72225875854492,39.13577461242676,8.377365875244141,996.9190979003906,125.03214950561524,183.03531036376955,1590.3830821990966,5205.936597251892,11600.320754379314,0.792300320614595,524.0232312202454,10.38214516043663,174.448234921135,54.92194776535034
330.9421746596694,6.015425834455527,98.91801866780732,25.29210985973477,8.840420818328857,51.9640552520752,2.2925228118896483,0.5327567458152771,1.7113729953765868,1.133668839931488,0.6627930521965026,51.01194648742676,4.058292818069458,1.616958463191986,459.1667877197266,4231.22958984375,93.73355484008788,11.078948879241944,78.13876266479492,29.194678688049315,9.687089729309085,2076.303173828125,237.17974548339845,176.92827606201172,1933.8622640609744,5186.642432975769,12119.393887347822,1.064824784733355,516.4975144028664,10.257261016964913,199.79052562927828,54.76315050125122
