NPP_pft0,NPP_pft1,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1
102.73113922971906,30.47095162635669,2.3139445781707764,25.624225044250487,3.066001462936401,1.5280653238296509,2.928099846839905,0.538650518655777,17.7977237701416,2582.34970703125,94.3276481628418,10.495142936706545,29.98394660949707,14.043204975128171,2647.21480178833,5465.489749193192,8727.861309499665,0.3161890632573826,883.1151985500444,149.81125350594522
96.79341163746004,34.94119591480121,2.30930495262146,26.00652923583984,3.016032814979553,1.666282057762146,3.257357430458069,0.6185894787311554,17.763002395629883,2464.1786376953123,92.79030532836914,11.069476127624512,33.18053932189942,15.91352710723877,2583.643648910522,5425.345560884476,8848.266516816802,0.3363178538756487,884.5288175357895,151.35077094137668
105.54731038020012,28.027797481557357,2.377491235733032,25.267314529418947,2.863109016418457,0.861514812707901,2.505342221260071,0.4672649025917053,18.286202049255373,2845.704174804688,88.08550796508788,5.819692897796631,26.68734645843506,12.202648258209228,2685.427247810364,5838.97510137558,8888.017597831413,0.2656364607045152,879.2895773177537,135.1579397290945
95.8758335211442,35.1927681691479,2.2791343212127684,26.558534622192383,2.830753445625305,1.798370599746704,3.144800877571106,0.5843340992927551,17.530175018310548,2508.948974609375,87.09011001586914,12.156897163391111,32.32523765563965,15.382898998260496,2609.8148628234862,5936.5476620674135,9506.70195785854,0.3441656201047864,880.9390361912731,153.01071630716325
93.69634355638728,39.053004760714245,2.367050886154175,27.03908767700195,2.913068962097168,1.7354490876197814,3.897769594192505,0.6902596056461334,18.206790924072266,2479.9174072265623,89.62256393432617,11.76979627609253,38.09044876098633,17.599983406066894,2562.84592628479,4983.885057449341,8814.25625022296,0.3916580622026231,886.0838950672296,153.3009527206421
97.84594741840132,35.32137019848451,2.4329519271850586,27.59390354156494,2.859590458869934,1.8002715110778809,3.2714395046234133,0.613765299320221,18.71287727355957,2630.89609375,87.97726821899414,12.33173370361328,32.859289932250974,15.8751558303833,2606.6016767501837,5147.525692892074,8740.142547648773,0.3571611303323311,885.9335521846485,154.09017357975245
89.56579361169648,43.38975224066526,2.468354344367981,26.202805519104004,2.955327558517456,1.9671651124954224,4.324618482589722,0.7319998681545258,18.984934997558597,2310.7561767578127,90.9226676940918,13.265254974365234,42.18267440795898,18.620053482055663,2487.9380113601683,4663.947689294815,8712.233786136843,0.4243057328625582,890.1667503861485,156.88681878894567
101.32888001689064,29.08220732011832,2.4293880701065063,24.72187118530273,2.9151598453521728,1.147864615917206,2.820724844932556,0.475304451584816,18.6867639541626,2538.4776611328125,89.68689498901367,7.8120335102081295,28.752012634277342,12.610849285125733,2653.841024208069,5775.197060585022,9081.050687814131,0.2998089385517463,879.1424523097227,142.27393511459232
105.34881925239726,32.319665329763666,2.4947967290878297,27.72693614959717,3.1097539186477663,1.6860768795013428,3.0705162525177,0.5290186047554016,19.189379119873045,2854.8346923828126,95.67371063232422,11.611953258514404,30.962366676330568,13.827193069458009,2672.543398284912,5778.964863681793,9135.998881487176,0.3246041098488852,880.3566365085095,151.7927700921893
95.92935527543716,35.14600477963686,2.4131860733032227,26.46981906890869,2.837322402000427,1.7980057001113892,3.40860002040863,0.6399979770183564,18.56127166748047,2483.0322265625,87.29216384887695,11.850431442260742,34.032799530029294,16.518021965026854,2606.184183692932,5363.796964931488,8926.49884204343,0.3564700611377334,884.6858736683171,153.02967498153447
