name,bounds,initial,cmtnum,pftnum
cmax,"[26.0, 182.0]",104.0,5,0
cmax,"[0.9750000000000001, 6.824999999999999]",3.9,5,1
cmax,"[62.5, 437.5]",250.0,5,2
cmax,"[98.0, 686.0]",392.0,5,3
cmax,"[0.8125, 5.6875]",3.25,5,4
cmax,"[7.5, 52.5]",30.0,5,5
cmax,"[23.75, 166.25]",95.0,5,6
cmax,"[16.25, 113.75]",65.0,5,7
