parameters,observation,model,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9
o1,0.91,0.8356966851313701,0.8357012626260257,0.8357025588356919,0.8357038134334289,0.8357104359298319,0.835699885842223,0.8357017884894049,0.8356980894294793,0.8357077687562195,0.8357072764012627
o2,30.87,35.205550394533205,35.20534305362962,35.20534965670667,35.19519929992966,35.20523137198761,35.20521839791909,35.20528595927171,35.20559697970748,35.205570781091225,35.20554101658054
o3,498.69,405.1183117032051,405.08610752522947,405.08529661297797,405.1351713478565,405.09555928856133,405.08835092335937,405.0649325445294,405.1335489153862,405.090701957047,405.0943807497621
o4,0.41,0.33908490401227026,0.3390865860739723,0.33908699775347484,0.33908729675458743,0.339089744258672,0.33908622233429925,0.33908688069786874,0.33908529955660927,0.3390883264713921,0.3390880675171502
