NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft4_Leaf,VEGNSTR_pft4_Root,VEGNSTR_pft5_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft4_Leaf,VEGC_pft4_Root,VEGC_pft5_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5
11.036843746714291,23.576101513371395,1.4148587262956425,18.484735721722245,0.2583862399618738,0.602698789074202,0.5572127163410187,0.7636456489562988,0.8406524062156677,0.7586509466171265,0.5888445019721985,0.0763911798596382,1.7559362530708311,1.1210387714598537e-44,1.551730501651764,0.0217444118112325,0.0052451686002314,0.0227323370054364,13.163117122650146,22.25076103210449,12.42323398590088,32.596931838989256,13.62391929626465,7.711636352539062,3.642058420181274,4.203895392974451e-45,74.01641616821288,1.1003296613693236,0.4976484775543213,0.7304365634918213,763.7560552597046,1116.9562567693356,16679.52188337416,0.4250709769141395,23.83158783111721,38.98994586439803,2.917891430854797,46.07360388040543,0.719561875006184,0.9270950466394424
11.359652028349227,20.85810768760275,1.3900526989018545,17.864903469756246,0.247637499807206,0.6147275958093814,0.5498292744159698,0.7679328382015228,0.8584897220134735,0.7338915348052979,2.0885864019393923,0.409872442483902,1.9618178500547441e-44,0.0729215487837791,1.4767340421676636,0.0201834710314869,0.0055630162823945,0.0221698015928268,13.336039352416991,23.50771999359131,13.828753471374512,29.44825267791748,61.46664237976074,41.87345314025879,8.407790785948902e-45,1.72007817029953,69.75408096313477,0.9927420496940612,0.5343977510929108,0.7172851443290711,788.6735663414001,1122.7355027861893,16656.25071536638,0.7779398726241198,23.87665081415325,38.53948219716549,2.842035710811615,46.09845442771912,0.7204121256247162,0.928795325756073
11.25854315275792,21.83571618985734,1.402053838944994,17.743195581436158,0.2479969682763112,0.6310448261720012,0.5685969650745392,0.7644095301628113,0.851196563243866,0.7612300157546997,2.2661518335342405,0.435997799038887,1.9618178500547441e-44,0.072093665599823,1.4396191120147706,0.0206782644614577,0.0055566465016454,0.0223831629380583,13.71268196105957,23.05453910827637,14.2466628074646,30.957814025878907,70.81919479370117,45.95377540588379,8.407790785948902e-45,1.716030275821686,67.9080596923828,1.023898434638977,0.5260018706321716,0.7316092491149903,789.0883378028869,1129.6483671814203,16663.899653056822,0.732926198275527,23.942835256643598,38.78476767912507,2.840981715917587,46.048923552036285,0.7203139981022104,0.9285823851823808
11.18860206673853,21.16316362660145,1.3871570881223303,18.880413883924483,0.2383316939782162,0.6285415884485701,0.5841907858848572,0.7231753647327424,0.7937310576438904,0.7205234587192535,1.984151542186737,0.360043329000473,2.1019476964872256e-44,0.07336021438241,1.552907395362854,0.0207188475877046,0.0051349755376577,0.0223679281771183,14.016737174987792,21.688247299194337,11.737635135650637,29.116851234436037,56.63476982116699,36.59239540100098,8.407790785948902e-45,1.7293145060539246,74.65315551757813,0.9980598866939544,0.4855537563562393,0.7299476683139801,805.0983475685119,1136.006223685667,16659.769318114966,0.7447913101408631,23.87121069729328,38.24145636260509,2.8418334901332853,45.88507239818573,0.7175717689329758,0.928794538974762
11.254661351325922,21.243613111559533,1.3873993850545958,20.762015876546503,0.2600699952661671,0.6152333961828844,0.5815841019153595,0.7306300163269043,0.789261931180954,0.7629104971885681,1.8869505643844604,0.3931926190853119,2.1019476964872256e-44,0.0734333142638206,1.5593390822410584,0.0207568692043423,0.0050474293529987,0.0225825119763612,14.031933689117432,22.63022518157959,10.464337730407715,30.750715255737305,49.48297882080078,41.352016830444335,8.407790785948902e-45,1.7338415503501892,77.00292663574218,1.049659025669098,0.4840572029352188,0.7310848593711853,812.5830662727356,1156.8311562232673,16664.741754795425,0.6712517464067786,23.865724577941,38.53837687149644,2.840253645181656,45.89596709609032,0.7174355741357431,0.9283299177885056
11.1603455649456,21.11156803779304,1.3357460365863516,20.2265899758786,0.2334596991135185,0.6205649976473069,0.5608478367328644,0.7673709690570831,0.8498370707035064,0.6988828599452972,2.0522944688797,0.3991911590099334,1.7441226482391357,9.809089250273721e-45,1.5297947764396669,0.0211409455165266,0.0054938734974712,0.0237387722358107,13.55126667022705,20.639018058776852,11.28673276901245,28.31545753479004,53.7397575378418,40.51623878479004,3.5256930351257325,4.203895392974451e-45,74.88634719848633,1.0078157305717468,0.5197439193725586,0.7711573481559754,774.4332864761352,1126.0061953678028,16632.257708114863,0.9246233699377626,23.9058578517288,38.29490746036172,2.9185696244239807,46.14097555875778,0.7198567018378526,0.9285411417484284
11.208688607579097,21.297843773802743,1.4004735165275632,18.02674570120871,0.242956861904895,0.6264103186462308,0.6020832657814026,0.7500774264335632,0.874726015329361,0.7327860891819,2.1531872749328613,0.4125038206577301,2.1019476964872256e-44,0.071975152939558,1.5108710169792174,0.0200020968914031,0.0056057597510516,0.0236354248598217,14.540986251831054,22.90274028778076,13.103097438812256,29.62241325378418,57.78517951965332,43.40332794189453,8.407790785948902e-45,1.7116620779037477,71.55233306884766,0.9702550888061524,0.5393256187438965,0.7706601083278656,761.0297337532044,1123.646906478703,16663.368479279987,0.8827531442511827,24.109316167235374,38.60230321660638,2.8390545427799223,46.08187521100045,0.7195729808881879,0.928402441740036
11.042087900359183,22.06449901474407,1.385053511406295,19.596686893329025,0.2575734375162938,0.6342143526970176,0.5978356420993804,0.7087441086769104,0.8125772893428802,0.7262963056564331,1.4160927534103394,0.3534606724977493,2.1019476964872256e-44,0.0735819511115551,1.6018257856369018,0.0220593512058258,0.0048661161214113,0.0231609418988227,13.98434066772461,23.94467945098877,12.880680274963378,29.84076042175293,45.67883186340332,36.6371955871582,9.809089250273721e-45,1.734294605255127,77.80112686157227,1.1116086721420289,0.4613907188177109,0.7585689723491669,794.0785454750061,1152.5062204215676,16710.160749330185,0.4548580246046185,23.859421265125278,38.34719499498605,2.84031001329422,45.905415481328966,0.7177945513278245,0.9286067873239516
11.33652890487574,20.445647513080623,1.3674818005878475,18.0931885086,0.2499213990802672,0.6168451228004415,0.5743212103843689,0.7589026987552643,0.9006062030792237,0.7281257390975953,2.114107608795166,0.410931247472763,2.1019476964872256e-44,0.0761963911354541,1.4329522848129272,0.0213154464960098,0.0053689549677073,0.0216060757637023,14.13668737411499,20.07235145568848,15.507108020782471,28.95448608398437,69.42253875732422,41.84676856994629,9.809089250273721e-45,1.785196697711945,68.00032272338868,1.0586323857307434,0.5107227146625519,0.7000721335411072,779.0736180305481,1119.6523161418736,16660.52615344841,0.7815289986145217,24.026521416567267,38.458891806006434,2.841175299882889,46.05826284885406,0.7205880936002359,0.9283385634422302
10.891443907702342,23.99744566022564,1.3858256359701044,19.875041008740663,0.2368630286315237,0.6255583393853158,0.5882182776927948,0.7025917172431946,0.7989633560180665,0.7856358528137207,0.4100325733423233,0.0753089375793933,1.778096902370453,9.809089250273721e-45,1.6119804739952088,0.0202429335564374,0.0052425975445657,0.0235182989388704,13.79058256149292,19.964290809631347,10.299417972564695,33.8876350402832,12.300197887420657,7.7759302139282225,3.654536771774292,4.203895392974451e-45,78.62496566772461,0.9662444055080414,0.5032083094120026,0.766672819852829,802.200783443451,1133.026933443034,16645.419561025476,0.6614936277794186,23.7912301549688,38.89432346010581,2.9164253652095797,45.85722444057465,0.7158669705502689,0.9272678345441818
