NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
191.7479855862541,98.6468327867653,3.645005238351928,0.6287201665864472,22.22545928955078,9.22880973815918,21.57671127319336,3.9898924350738527,4.491431427001953,2.218419599533081,0.08992440700531,6.747768926620483,3.1573201179504395,0.6079285681247711,0.0847271896898746,334.4298553466797,2867.940478515625,1863.183203125,90.93805389404297,1264.6191284179688,192.36428985595705,2.877381348609924,46.05584373474121,141.14248504638672,19.78472137451172,1.1100334763526916,1003.6110883712768,1576.8183980226518,5453.420175405126,0.9584284810931422,634.1957836151123,221.10571439266204,15.958906216174364,1.9696155920624732
153.2010330058809,53.783526082560726,3.624794225192045,0.5843062666294145,19.08191623687744,7.763632297515869,20.082153511047363,3.657612109184265,2.3714995622634887,1.1822399616241457,0.0888562843203544,6.668141603469849,2.9902454137802126,0.5728277921676636,0.0802270673215389,316.5206024169922,2384.9053955078125,1694.9570190429688,81.06308517456054,662.2930114746093,101.94376068115234,2.88146915435791,68.51000595092773,130.85705108642577,18.005044746398926,1.0565986275672912,907.9764804840088,1530.1896530389786,5354.556665671244,0.8058228090405464,617.8278933525086,222.184069108963,16.137932930886745,1.975013615936041
157.92692569024075,51.33884529834522,3.786059121235621,0.6055545548659097,21.194292259216308,8.265744018554688,19.84292488098145,3.6218969583511353,2.2274880170822144,1.1471250414848329,0.087240894883871,6.954369735717774,3.1669122695922853,0.5501499474048615,0.0832537531852722,322.755990600586,2532.2499267578123,1728.96650390625,79.78406677246093,623.0354064941406,98.85858688354492,2.826942682266236,56.88838920593262,144.388427734375,17.650692176818847,1.082649028301239,913.3654739379884,1487.7444248437882,5324.997506741061,0.7433906922116875,628.4177463531494,221.84147460460665,16.078157782554626,1.969841655343771
213.4408452681353,99.03508312523536,3.66332665691998,0.6017479558564446,22.19623546600342,9.713693618774414,24.36664085388184,4.084103202819824,4.413257122039795,2.164333391189575,0.0885461620986461,6.962849855422974,3.0884707450866697,0.5436832964420318,0.0850067391991615,342.6665100097656,3005.7307373046874,2130.3803955078124,92.63312606811525,1235.7736938476562,187.2671081542969,2.872380018234253,64.62619094848633,136.93793182373048,17.573527145385743,1.0995180249214171,1016.732647895813,1593.8079751849175,5609.260479097953,1.2261641053715722,631.9653426170349,220.17090888023372,15.948319114744663,1.9499383479356769
166.00571333456463,50.49685816357269,3.5884884876823664,0.5700666150607162,20.14112415313721,8.800706005096435,21.383474349975582,3.6092028856277465,2.216486167907715,1.0726991176605225,0.0877593226730823,6.617017316818237,2.8327295541763307,0.5335773169994354,0.0832024276256561,331.9044464111328,2695.6382568359377,1857.7643188476563,79.24822311401367,619.1202819824218,92.24903717041016,2.8510597229003904,51.75469779968262,122.99106826782229,16.78367500305176,1.0611297249794007,938.3305660247804,1528.5974816083908,5537.66717264927,0.7651023030281067,642.8389196395874,221.37410566806795,16.02751505076885,1.95194236561656
150.80930903420668,53.31889524020035,3.6300027090332607,0.6099673456934056,20.91934452056885,8.283202171325684,19.274646949768066,3.49956476688385,2.459925103187561,1.158048355579376,0.0885436378419399,6.526559925079345,3.092368483543396,0.5887408375740051,0.0822188504040241,317.1143524169922,2528.5041259765626,1633.134130859375,78.17848587036133,694.0802368164062,98.9990966796875,2.872317409515381,51.63667449951172,136.50580139160155,18.93878211975097,1.084371566772461,896.6896812438965,1470.4913724660871,5169.645140420738,0.7626580715179443,622.6204448699951,224.3472879886627,16.291791481524704,2.006366360932589
158.21811748639374,50.69097080401025,3.6113513004574544,0.5989472759714772,22.816563415527344,7.891142416000366,20.013940811157227,3.520204019546509,2.252270483970642,1.1188296675682068,0.0889437027275562,6.427011632919312,2.9239404439926147,0.5877375900745392,0.0814079597592353,320.1204406738281,2438.5415283203124,1745.5208129882812,78.20917663574218,634.2052612304688,96.4805435180664,2.8648365259170534,51.77481536865234,127.88742065429688,18.647898864746093,1.0728219389915463,905.1950695037842,1517.689669418335,5469.233004448423,0.7755502367392182,626.7051513671875,222.65483303070067,16.155492886155844,1.985066553205252
207.31455997653535,99.78243672818864,3.706337449294506,0.6346287659225822,20.29517192840576,11.251597785949707,26.124415588378906,4.138570261001587,4.750253534317016,2.505650854110718,0.0904477633535862,6.516134309768677,3.4002233028411863,0.5921669840812683,0.0894156865775585,349.6694274902344,3477.908544921875,2292.0568115234373,92.52562866210936,1340.989599609375,213.12381896972656,2.879429793357849,46.90364646911621,149.62159423828126,19.353776359558104,1.1467169642448425,1034.3362134933473,1658.1076964855197,5838.985703099333,1.0756955150514842,655.7705499649048,220.87364716529845,15.995462951064107,1.9728578269481656
156.56678123196906,50.08798459866639,3.570581568668126,0.5574731296117988,22.696276664733887,8.306640243530273,19.547346115112305,3.6152857303619386,2.276564908027649,1.1092084288597106,0.0883774206042289,6.44111008644104,3.064966249465942,0.546586674451828,0.0798230528831482,322.1845306396484,2568.0832275390626,1679.8963623046875,78.93325500488281,639.6497863769531,94.91525039672852,2.879495549201965,67.68871994018555,130.06021575927736,16.975718116760255,1.0443101048469543,888.2393264770508,1499.1009828329086,5366.820379625075,0.7791314149275422,629.3220254898072,222.71312327384948,16.18141065835953,1.973990873992443
215.52076016943172,105.35038761652596,3.755340248234802,0.6322740959888847,24.07509002685547,10.28330307006836,24.55833969116211,4.228457355499268,4.820114946365356,2.54378228187561,0.0886527188122272,6.990224027633667,3.0779433727264403,0.5566506862640381,0.0869085811078548,341.2117919921875,3198.518041992188,2145.967578125,92.94431076049804,1361.7109130859376,219.5166488647461,2.8717934608459474,53.43800849914551,141.00118255615234,18.1659294128418,1.134938645362854,1019.8229778289794,1603.0782780766488,5506.884741791897,1.3349171334179115,629.4471260070801,221.11233706474303,16.025728252530097,1.9700527157634495
