0.05516447, 0.09139031, 0.08328896, 0.15565924, 0.02613861, 0.00329852, 0.02493853, 0.00990271, 8.653e-05, 0.00022678, 0.00035859, 8.656e-05, 7.155e-05, 7.174e-05, 0.00012303, 0.00048686
0.07460376, 0.10999374, 0.03423677, 0.10015301, 0.02150181, 0.00208361, 0.01193171, 0.00919632, 6.621e-05, 0.00025653, 0.00035284, 4.919e-05, 0.00019482, 0.00011089, 0.00058063, 0.00039151
0.01705251, 0.10114749, 0.08915952, 0.12298266, 0.01296804, 0.00526564, 0.02612744, 0.00958837, 6.33e-05, 5.524e-05, 0.00027336, 1.283e-05, 0.00032535, 0.00010507, 0.00040409, 0.00026761
0.07676784, 0.02381047, 0.09295373, 0.08258185, 0.02357731, 0.00773885, 0.02610296, 0.00960693, 8.56e-05, 0.00028741, 0.00037754, 1.375e-05, 5.052e-05, 5.566e-05, 0.00037888, 0.00044616
0.01352921, 0.15493773, 0.04642297, 0.07266192, 0.03001768, 0.00587079, 0.02553813, 0.00807521, 8.479e-05, 0.00021625, 0.00036666, 6.476e-05, 0.0001606, 0.00012235, 0.00010007, 0.0004412
0.06575708, 0.05929857, 0.09049427, 0.08082287, 0.06221968, 0.00176994, 0.02608468, 0.01050863, 8.282e-05, 0.00015287, 0.00037886, 8.08e-05, 8.243e-05, 0.00011023, 0.0003023, 0.00040369
0.07603555, 0.03199637, 0.08269895, 0.09714304, 0.06259962, 0.00505316, 0.02572214, 0.01001648, 3.838e-05, 0.0002128, 0.00036108, 1.287e-05, 0.00031343, 5.501e-05, 0.00013888, 0.00050446
0.04790032, 0.08716264, 0.08067735, 0.07935959, 0.04205869, 0.00175496, 0.02183192, 0.00938113, 2.948e-05, 0.00018075, 0.00037699, 1.387e-05, 0.00034753, 0.00015773, 0.00025332, 0.00051955
0.0583504, 0.08606355, 0.10053448, 0.07715033, 0.05700314, 0.00194984, 0.02115905, 0.01018113, 2.887e-05, 4.82e-05, 0.00029617, 3.457e-05, 0.00032496, 0.00017003, 0.00023585, 0.00048328
0.04338353, 0.05885113, 0.08099247, 0.07993072, 0.07727198, 0.0019987, 0.02385925, 0.00922791, 8.294e-05, 9.159e-05, 0.00035793, 6.731e-05, 0.00010225, 9.994e-05, 0.00024183, 0.00038777
