name,bounds,initial,cmtnum,pftnum
cmax,"[32.5, 227.5]",130.0,5,0
cmax,"[1.75, 12.25]",7.0,5,1
cmax,"[75.0, 525.0]",300.0,5,2
cmax,"[137.5, 962.5]",550.0,5,3
cmax,"[1.75, 12.25]",7.0,5,4
cmax,"[6.25, 43.75]",25.0,5,5
cmax,"[17.5, 122.5]",70.0,5,6
cmax,"[7.5, 52.5]",30.0,5,7
