name,bounds,initial,cmtnum,pftnum
nmax,"[1.7999999999999998, 12.600000000000001]",7.2,21,0
nmax,"[7.0, 49.0]",28.0,21,1
nmax,"[3.8000000000000007, 26.599999999999998]",15.2,21,2
nmax,"[0.125, 0.875]",0.5,21,3
nmax,"[0.75, 5.25]",3.0,21,4
nmax,"[2.5, 17.5]",10.0,21,5
nmax,"[1.25, 8.75]",5.0,21,6
