NPP_pft0,NPP_pft1,NPP_pft2,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2
42.535945575789086,60.753753106860685,10.771901656873524,2.9675850868225098,3.2995309591293336,5.120799446105957,0.6580811500549316,0.0375559166073799,1.648494005203247,81.8050422668457,99.86805572509766,100.76904678344728,15.36215705871582,1.3766806960105895,44.407771301269534,4836.1017984390255,10417.709472084043,25778.340216863155,5.157856865699097,174.83535892963408,196.03395070261325,34.74557399749756
41.82943917763187,62.61067012623931,10.030638113175518,3.005582571029663,3.2038016319274902,5.132912588119507,0.5946196973323822,0.0350081700831651,1.731307601928711,81.88607711791992,100.62139587402343,100.96424713134766,14.50947322845459,1.2829068660736085,43.22360343933106,4817.946710395813,10609.377065181732,25805.473791950943,5.392136605915516,173.83247590065002,195.12717724891849,34.47572467327118
44.02890993678011,58.837426884279466,10.508737424062565,2.9037419319152837,3.4574587106704717,5.151704406738281,0.5686989486217499,0.0334821321070194,1.686956572532654,81.74198989868164,105.5402961730957,100.72655639648436,13.861478900909423,1.2274009108543396,44.30358352661133,4828.881988143921,10523.182008266447,25991.671901750564,5.196825781310414,174.73457493782044,195.8173753950512,34.73433885574341
41.28714412311674,60.731389577236655,10.2959902981529,2.9675694942474364,2.9834023237228395,5.106801271438599,0.6038063764572144,0.0339567199349403,1.7276564240455627,80.91260986328125,94.19204177856446,100.15328369140624,14.142582130432128,1.2446472644805908,44.502777099609375,4830.24677696228,10526.71606655121,25820.38514875173,5.345312494815273,174.71479642391205,195.92530072405933,34.779621839523315
40.99258055835962,62.293993922736966,10.30714595564641,3.008628749847412,3.343572163581848,5.096190786361694,0.6425049066543579,0.0349634993821382,1.731018853187561,82.19020309448243,100.80459976196288,100.28418579101564,14.8346209526062,1.282216227054596,44.78546905517578,4804.57142829895,10563.678365135193,25857.9017190516,5.303930059552594,174.7222314596176,195.7153386669699,34.79892017841339
43.32698360128561,59.09009677202503,10.571663149422966,3.014818000793457,3.675195765495301,5.211573696136474,0.7484763920307159,0.0432074349373579,1.7050147891044616,83.30016479492187,114.09396438598633,102.42574844360352,17.800233459472658,1.5842637419700625,45.84836196899414,4777.692110443115,10538.583176326752,25947.736179184914,5.729507127277506,174.50435693264006,195.61970915663989,34.85519437789917
41.19926643371582,59.8893892070859,10.169341440824793,3.0202928304672243,3.1408612966537475,5.123292064666748,0.5588034331798554,0.0328274335712194,1.7353355884552002,82.58826141357422,94.48455810546876,100.3999122619629,13.812252616882324,1.2030877113342284,43.94723396301269,4833.08605594635,10505.270526218414,26073.397502636908,5.38034239604913,174.88217115402222,195.877758608805,34.70125524997711
42.31751366744284,62.859949786235305,10.265155624528417,3.0061427116394044,3.621909976005554,5.169177961349488,0.6726195335388183,0.0403215784579515,1.7457980513572693,83.29300689697266,112.11984786987304,101.4477928161621,15.973841857910156,1.4796502709388732,45.26124267578125,4764.242863464356,10541.140972709656,25838.53156453371,5.676478810743421,174.70241849422456,195.68412023361307,34.82231750488281
44.46954351667082,59.97075573529784,10.106936593842692,3.037554717063904,3.4911794900894164,5.004627990722656,0.5758853077888488,0.0335007080808281,1.7583553194999697,83.39658584594727,109.74058303833009,98.4017822265625,14.273869609832763,1.2276593685150146,44.97016868591309,4913.702718353272,10729.918430519105,26027.59833643127,4.495907525376316,173.8897435426712,194.6547439390561,34.70484104156494
41.47018362944946,58.41261199288186,10.88229435768444,3.031969857215881,3.5791451692581178,5.2308900356292725,0.6819385588169098,0.0411020398139953,1.6334015727043152,83.3042594909668,109.27938690185547,102.2078498840332,16.477038383483887,1.5090606093406678,44.65866317749023,4817.954569625855,10443.508470344545,26096.378407633303,5.384471475647996,174.68089842796326,195.7834621413844,34.725763821601866
