422.36, 110.31, 222.35, 87.83
415.7, 110.89, 219.59, 101.02
424.73, 109.38, 231.75, 80.91
419.07, 109.22, 269.32, 95.03
419.5, 110.4, 256.29, 93.66
417.6, 110.18, 279.84, 95.07
418.67, 110.74, 233.73, 80.75
418.99, 108.53, 259.04, 93.99
425.0, 106.22, 238.78, 81.1
419.67, 110.89, 251.19, 91.15
381.46, 113.99, 210.49, 93.34
381.46, 113.99, 210.49, 93.34
308.29, 188.83, 0.12, 169.36
381.46, 113.99, 210.49, 93.34
381.46, 113.99, 210.49, 93.34
381.46, 113.99, 210.49, 93.34
381.46, 113.99, 210.49, 93.34
382.87, 172.5, 224.57, 94.45
381.46, 113.99, 210.49, 93.34
381.46, 113.99, 210.49, 93.34
386.85, 114.75, 88.4, 85.86
420.44, 109.36, 255.36, 90.92
420.53, 108.9, 260.53, 91.03
419.75, 107.28, 247.19, 92.24
419.39, 108.66, 255.55, 93.62
400.17, 102.09, 105.32, 152.08
420.31, 109.27, 256.82, 90.46
420.2, 110.62, 257.24, 91.1
420.02, 110.14, 250.92, 90.52
419.94, 109.52, 254.79, 91.38
421.05, 110.11, 264.19, 91.01
419.47, 110.2, 251.33, 92.3
419.74, 109.3, 252.77, 91.47
