NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,NPP_pft6,NPP_pft7,NPP_pft8,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Stem,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGNSTR_pft4_Root,VEGNSTR_pft5_Leaf,VEGNSTR_pft5_Root,VEGNSTR_pft6_Leaf,VEGNSTR_pft6_Root,VEGNSTR_pft7_Leaf,VEGNSTR_pft8_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Stem,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft4_Root,VEGC_pft5_Leaf,VEGC_pft5_Root,VEGC_pft6_Leaf,VEGC_pft6_Root,VEGC_pft7_Leaf,VEGC_pft8_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5,INGPP_pft6,INGPP_pft7,INGPP_pft8
53.57930489515711,112.7721371859312,14.644549027841276,3.8937542581159503,8.74659071300157,11.722481065778991,5.5856571834650826,7.53658538335003,13.019865778088567,0.9828765690326692,2.037740182876587,0.0963627986609935,4.307765340805053,2.2872052907943727,0.8279082417488098,0.7158006012439728,0.9466108798980712,0.0155985076911747,1.401298464324817e-44,0.1474508136510849,0.0293667044490575,0.2949953705072403,4.627523738208612e-16,0.5431051671504974,0.304449051618576,0.3338997483253479,0.0085666096769273,0.5559435606002807,1.937742686271668,18.720876121520995,119.12740173339844,4.437606954574585,99.55574951171874,217.9243927001953,19.070290756225585,13.481460762023923,21.356668281555176,0.9191314220428468,1.2611686178923354e-44,8.722363376617432,2.859205722808838,7.450875616073608,2.014231405907292e-14,9.740784549713135,4.554847002029419,6.639105176925659,0.3982962250709533,16.5988826751709,66.08684158325195,1730.0505954742432,4486.524396291376,11999.007737434586,0.3464189513513702,84.97349123694002,162.95824449062349,26.28698893841356,4.851153030060232,9.649440959095957,22.129974791407584,10.403673729486764,12.228341460227966,27.60693364143372
54.27826623027213,109.87727702055126,14.831148652556294,3.9453245229364255,8.761245039375899,11.650689152861014,5.445990008034277,7.900069152796641,11.783008995093406,0.9755881667137146,2.1708234786987304,0.090975397080183,4.434660911560059,2.191092896461486,0.8496920764446259,0.6794010281562806,0.9779614031314848,0.0141155683435499,1.401298464324817e-44,0.1377554759383201,0.029099990054965,0.2893096208572387,4.542190198030866e-16,0.5540257215499877,0.3013856828212738,0.3516119569540024,0.0090734151192009,0.5560980498790741,1.906425988674164,18.557571792602538,144.26231536865234,4.13590145111084,101.691739654541,208.78499298095704,17.263288688659667,12.888615322113036,23.08617534637451,0.8031794667243958,1.2611686178923354e-44,8.163798236846924,2.880726218223572,7.308360958099366,1.991169951360075e-14,9.873555088043211,5.017357206344604,6.869404315948486,0.4247531414031982,16.76718978881836,63.13240928649903,1721.9574111938475,4488.443714262545,11300.845512015652,0.3915431869158056,84.99911775514484,163.241139626503,26.182883398700504,4.848613575100899,9.655319505929947,22.16484951674938,10.413054011203348,12.271902018785475,27.470047569274904
54.08770842027734,112.57093735262752,14.80153677250637,3.955330834788037,8.766822822965697,12.001797255408018,5.577815655746963,8.163793067401276,11.86293500631582,1.018527126312256,2.183312797546386,0.0945145703852176,4.397549438476562,2.3041330575942998,0.8538312911987305,0.6918573617935181,0.91194885969162,0.0142596846446394,1.401298464324817e-44,0.1371517539024353,0.0284472547471523,0.3005844444036484,4.2673941810958493e-16,0.5204241693019866,0.3017729014158249,0.3330797076225281,0.0085931645706295,0.5640207171440125,1.807563805580139,19.312128257751464,145.08431854248047,3.871600770950317,101.08418502807618,222.4737014770508,17.543389892578126,13.174887084960938,19.96709251403809,0.8212501466274261,1.1210387714598537e-44,8.132917213439942,2.80122332572937,7.591655921936035,1.8294826103267685e-14,9.498899173736572,5.444647264480591,6.580542182922363,0.4052155882120132,17.111710357666016,60.04648742675781,1733.767699432373,4504.316489420831,11608.898738147223,0.3855020811606664,85.29098179861903,163.15462265014648,26.245606269128626,4.85415127966553,9.675164371728895,22.138923761248588,10.420172056555748,12.321323418617247,27.461626958847045
53.99423898636305,114.74732808303088,14.701712237519676,4.016738913422159,8.750421363784335,11.961279746564106,5.525209146831185,7.717882996238768,12.085207505710423,1.0540413022041322,2.1362611055374146,0.0971169151365757,4.38941969871521,2.547014832496643,0.9363143622875214,0.7145285248756409,0.9635580599308012,0.0145198326557874,1.2611686178923354e-44,0.1454039543867111,0.0299198040738701,0.3112170934677124,4.526480542655937e-16,0.5193769276142121,0.3017972916364669,0.3461036801338196,0.0083099829033017,0.5681797087192535,1.8921576738357544,20.05608711242676,140.12166442871094,4.752035093307495,101.56665496826172,246.6484909057617,21.90710315704346,13.429460811614993,24.52365226745605,0.8479607224464416,1.1210387714598537e-44,8.651590347290039,2.921585321426392,7.859940958023071,2.0172661724913737e-14,9.49171266555786,5.109178161621093,6.841649150848388,0.3899302780628204,17.043677139282227,63.18589210510254,1729.677684020996,4597.03553622663,11555.084102220042,0.3563604285853216,85.38964747488498,162.89814811944962,26.25534881753847,4.853361393138767,9.659040316939354,22.08935858607292,10.416956408135594,12.257606691122056,27.486498761177064
54.42197074186115,111.97622186597437,14.482144669954142,3.902804172383912,8.761704960209318,11.944723099749536,5.575793033035007,7.770480516506359,11.534779031574724,1.0565702319145205,2.289921951293945,0.0965974681079387,4.413624620437622,2.3314016819000245,0.95936741232872,0.7342724204063416,0.938237065076828,0.0154584578238427,1.401298464324817e-44,0.1486481249332428,0.0291186872869729,0.3163466900587082,4.157606852670431e-16,0.5266906917095184,0.3028307050466537,0.3354198068380356,0.008595351409167,0.5592664361000061,1.8710312724113465,20.06284084320068,159.95865783691406,4.731332445144654,101.97761001586916,221.9957015991211,21.23058319091797,13.744173526763916,19.283320808410643,0.9198991656303406,1.2611686178923354e-44,8.78391237258911,2.8923892259597777,7.989834928512574,1.8605508132144965e-14,9.60215950012207,5.247407150268555,6.643051767349244,0.397475728392601,16.801944732666016,61.45930557250976,1730.5435512542724,4470.189939819276,11713.593530434207,0.3435310301574645,85.55233975350856,163.35823888778685,26.35448508029804,4.8582275621593,9.668442282080653,22.13200183808804,10.42149470243603,12.265482705831529,27.43354291915893
53.38546180416306,112.51661082115024,14.81007202306937,4.050350397081639,8.785929673928695,11.668195895082317,5.5845442013815045,7.777423446811736,11.217166609875855,1.0497607231140136,2.013967490196228,0.0920940816402435,4.307081317901611,2.1277750730514526,0.820250278711319,0.7093873262405396,0.9624297738075256,0.0146085878834128,1.2611686178923354e-44,0.1403112038969993,0.0305090779438614,0.3046832382678985,4.931729427286568e-16,0.5585537910461426,0.315681380033493,0.3355052888393402,0.0087993081659078,0.5444986343383789,1.7827192306518556,19.925018882751463,116.7285255432129,3.681038236618042,99.47022171020508,202.1118194580078,16.651782035827637,13.519424629211423,21.05658226013184,0.8706177473068237,1.1210387714598537e-44,8.357532691955566,2.9799572944641115,7.695698833465576,2.2026494973933444e-14,9.936434650421145,5.417846298217773,6.66438627243042,0.40734683573246,16.358528327941894,57.89565582275391,1734.0302829742432,4494.713802397251,12647.367427799782,0.0820679437892977,85.56245389170945,163.05812227725983,26.34717886094004,4.86762198805809,9.69148425757885,22.234665805101397,10.422881217487156,12.290073776245118,27.41540020704269
54.86090685974341,110.9119583869353,14.800061255788751,4.05567143337903,8.850248288023796,12.005843477300369,5.440810891235015,7.496740399859846,12.99584984164685,1.098258137702942,2.1563491821289062,0.0931548364460468,4.330543231964112,2.195451521873474,0.8031113803386688,0.7124327719211578,0.951410961151123,0.0144723690114915,1.401298464324817e-44,0.1508250072598457,0.0298485180363059,0.3033828318119049,4.854426447663062e-16,0.536860567331314,0.308682769536972,0.3554210633039474,0.0113115209154784,0.5564647316932678,2.002305340766907,20.847429847717287,148.1557815551758,3.7191467761993406,99.52015228271485,207.90286254882807,16.399809265136717,13.453902244567873,20.651095962524412,0.8289871990680695,1.2611686178923354e-44,8.962731647491456,2.966183447837829,7.663010692596435,2.249658318247312e-14,9.750613403320312,4.593657159805298,6.925044822692871,0.5224735736846924,16.56100845336914,68.03852462768555,1722.6384464263915,4538.002740259469,10620.004650388448,0.55579401840223,86.69052850417793,164.1199005842209,26.499418006371705,4.905289873480797,9.761126005649569,22.36624862551689,10.50360844489187,12.34494880437851,27.889054107666016
54.38812368907384,112.42394876889884,14.679477699011477,4.018486985358322,8.77647485891357,11.80780765421223,5.460952189785894,7.336989860842005,11.60057743228972,1.042897057533264,2.161509394645691,0.0911006860435009,4.402214384078979,2.3453750133514406,0.9206964313983916,0.7241400957107544,0.9672996401786804,0.0146019954234361,1.401298464324817e-44,0.1437014579772949,0.0300000270828604,0.3008063495159149,4.47643802142061e-16,0.532709127664566,0.293222576379776,0.3518401980400085,0.0085710274986922,0.5344907283782959,1.8002570509910585,19.856874847412108,148.9036407470703,3.5919309139251707,101.3779067993164,225.74575958251955,18.89009094238281,13.678722953796386,22.17342052459717,0.8675727725028992,1.1210387714598537e-44,8.53984022140503,2.97708203792572,7.598367261886596,1.8747356504656903e-14,9.577441024780274,5.002685260772705,6.900076866149902,0.4020435571670532,15.866001510620118,59.26480865478516,1733.4722045898438,4565.005952508747,12813.416346625192,0.1189193832840828,85.4654676746577,163.04538961648942,26.333886438049376,4.862502443604171,9.675739875435829,22.14493992328644,10.40380666963756,12.227175390720369,27.432293164730076
55.78710628149565,117.5365668619983,15.266977663261788,4.063552613499633,8.966847731209782,12.108780414052308,5.735419425683721,8.0889463853091,11.567872833274304,1.0043103098869324,2.1049336910247805,0.097669131308794,4.3029618740081785,2.5454742670059205,0.951995986700058,0.6919158279895783,0.9531292855739594,0.0152037175372242,1.401298464324817e-44,0.1535511136054992,0.0299075623974204,0.3002864062786102,4.720989588773388e-16,0.5370281338691711,0.3166375249624252,0.3391273021697998,0.0094815935008227,0.5600425064563751,1.7829352974891663,19.104141616821288,141.10553436279298,4.689558601379394,99.4765625,246.57461700439453,20.00704612731933,13.12422580718994,22.873873901367187,0.917950588464737,1.1210387714598537e-44,9.114233684539794,2.9267629384994507,7.585815143585205,2.189756080454852e-14,9.654050922393798,5.061636447906494,6.7522117614746096,0.4453230440616608,16.892466926574706,58.00634765625,1717.301458454132,4644.974152131379,12888.971954175551,0.2065706693610081,87.21760826557875,166.9121391892433,26.847999260015783,4.965985874645412,9.880341804027555,22.65023232400417,10.673126477003098,12.543647682666778,27.94240132570267
54.44486884991056,113.84735701223836,14.891074453309557,3.948614857479697,8.872649329279374,12.194511498627254,5.53415698776953,8.162429587263613,12.898449403420091,1.0314738869667053,2.116195416450501,0.0921918660402298,4.437485265731811,2.4273882865905763,0.9194008111953736,0.7400141477584838,0.9371958076953888,0.0144484395161271,1.401298464324817e-44,0.1441773474216461,0.0293850062415003,0.3166342258453369,4.83982815245449e-16,0.5146076023578644,0.2863664478063583,0.3367637515068054,0.0134329513646662,0.5587106943130493,1.896233904361725,19.569007301330565,131.76985778808594,3.67115445137024,101.92703399658204,235.91891784667968,20.448586082458498,13.906254291534424,24.20271854400635,0.8304273903369903,1.2611686178923354e-44,8.53779468536377,2.8404226064682008,7.998829078674317,2.1187787682924295e-14,9.439354515075683,4.414117765426636,6.630030107498169,0.6393054485321045,16.92444267272949,64.36026382446289,1732.9154232025146,4564.791991582513,11297.280519900143,0.371945566002978,86.33739093057811,164.72827985286713,26.66810136260465,4.906074540317059,9.775987806916238,22.34425243139267,10.510781525820494,12.420250231027604,27.83116089105606
