NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft3_Leaf,VEGC_pft3_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
330.02524222754874,181.8526042977348,1.3825297582894565,7.254377589048818,0.1243353746831417,17.055360984802245,3.3647847890853884,6.297300052642822,2.042202854156494,11.322187519073486,0.3508012533187866,1.0089350938796997,2.381776094436645,1.4998506546020507,3857.982958984375,104.10990829467774,478.4010894775391,205.73166046142575,691.4210998535157,16.51125431060791,30.467796325683597,76.28262710571289,782.327692604065,1306.9666779518127,14505.927899491788,0.2441927537583978,530.2136672198773,373.22754502445457,3.2346183095127343,14.516985845007005
332.8733061606996,175.3160134902224,1.377968931477517,6.184135010605678,0.1229951553046703,15.983948040008546,3.246592116355896,6.113461637496949,1.862168025970459,10.263760089874268,0.3586762964725494,0.9959346652030944,2.082316064834594,1.4554445147514343,3688.6210693359376,100.16858978271485,464.7572845458984,187.80030059814453,627.2684326171875,16.837031173706055,30.4473819732666,62.082266616821286,795.1709144592285,1379.9193382263184,15193.27146166563,0.2312069921870715,523.16345724985,373.3429570674896,3.251528634596616,14.60778048746288
342.04927009698,173.79771959781647,1.3091909075155854,6.22232163134031,0.1153448276221752,17.160510063171387,3.44953932762146,6.217595481872559,1.944406831264496,10.759142780303955,0.3536556363105774,1.0107659578323365,2.0960922241210938,1.5171780347824098,3940.84033203125,106.67014999389647,472.3002868652344,195.99197082519527,656.8288940429687,16.38607864379883,30.45906219482422,63.27514152526855,801.3508117675781,1320.84160861969,14746.54984639883,0.2342459227947984,538.3690575160086,373.3484020546079,3.223729163222015,14.522401276044548
338.07962135938,179.89776311228053,1.387206438370049,6.545274891657755,0.1321914866566658,17.634439849853514,3.535297083854675,6.242616844177246,1.994068431854248,11.044602584838866,0.3699291586875916,1.0064300298690796,2.2549983501434325,1.5152802348136902,4016.467041015625,109.29971466064453,474.598828125,200.9337326049805,674.4340942382812,17.4079948425293,30.47203826904297,69.41820449829102,802.4366654396057,1267.5386570930482,14314.822414541244,0.237181172070268,538.7893936749548,373.2197447553277,3.2464512791484594,14.511703576520086
323.2938442038838,171.07589083686472,1.504889955278486,6.45163885334041,0.1130128867924213,15.488779735565185,3.1095082759857178,5.947473049163818,1.826716697216034,10.060443210601807,0.3928287774324417,0.9937071084976196,2.057001066207886,1.4445105910301208,3586.4447509765623,96.22623291015626,451.86769714355466,184.27161102294923,614.8761352539062,18.840137481689453,30.43318195343017,62.32104721069336,796.937714099884,1326.5574654579164,14694.35997288227,0.2109011769440258,517.5313785236328,373.35715305954216,3.3008406212553383,14.629335833154618
316.46715334830805,168.07480444610118,1.5794104784727097,6.857249590335414,0.1129166074097156,16.15860080718994,3.113179707527161,5.980848598480224,1.8320875763893127,10.092501640319824,0.4166979908943176,1.0056090354919434,2.232681465148926,1.4686710000038148,3679.49853515625,96.38955459594726,454.5425598144531,184.80560760498048,616.811669921875,20.160851669311523,30.41942977905273,69.6925277709961,788.7274337768555,1365.687548971176,15036.460961461067,0.2168702679147827,522.2323746234179,373.6448725983501,3.3587106659077106,14.622537660226223
328.55770409358666,186.61588914301245,1.274443101976067,6.145253830053844,0.112916748970747,16.957297325134277,3.465756773948669,6.366093444824219,2.066863226890564,11.492685699462893,0.3476443231105804,0.9921081483364104,2.0915133476257326,1.5032822966575623,3812.028198242188,106.90096893310547,483.402474975586,208.11816864013676,701.6192199707032,15.989226913452148,30.44223709106445,62.26619758605957,791.696218585968,1221.211053609848,14044.575156211851,0.2451856292958837,524.4981435116381,373.5277226254344,3.212816785182804,14.513567085377872
334.409536744142,173.39591283090414,1.5655945841223002,6.730788171105087,0.1228446029126644,16.3970516204834,3.2527222633361816,6.208360385894776,1.9382718205451963,10.757164669036865,0.3833012461662292,1.011819326877594,2.280427861213684,1.4757251262664794,3777.797705078125,100.80945510864258,471.9886138916016,195.38495330810548,656.1465270996093,18.605154609680177,30.457625961303712,70.99350051879883,789.6775867462159,1327.0754028320312,14760.184806275369,0.2300268264109036,530.483594622463,373.6817613273859,3.2925928363576533,14.58226144630462
325.20060566858155,172.354249898158,1.3638495353981852,7.076667989604175,0.1014506481587886,16.766623497009277,3.2003240823745727,6.104987907409668,1.848617660999298,10.191678047180176,0.361590963602066,1.0056833982467652,2.483518648147583,1.504653823375702,3883.5080322265626,98.74912490844729,463.8715423583984,186.44895935058597,622.7117980957031,16.93524742126465,30.476030349731445,78.67024688720703,797.4972986221313,1342.3112642288208,14791.458810448648,0.2997543343371944,537.261902737245,373.4306220278144,3.242406513076276,14.554389807581902
318.6072438813746,175.7635109014809,1.726688799448311,6.907658491237089,0.1280738994479179,15.602440452575683,3.3714853525161743,6.2743768215179445,2.0182809591293336,11.193221187591552,0.425442174077034,0.995715320110321,2.384755349159241,1.4510033965110778,3511.1974365234373,104.03602981567384,476.62439880371096,203.34950256347656,683.4036865234375,21.016283416748045,30.44181632995605,74.44237976074218,781.2109228134156,1254.587926769257,14291.311204898357,0.2330218029877869,509.29183753691615,373.5749785766005,3.404298516269773,14.582076241634786
