NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3
458.4831193354563,7.451211527455598,0.3074334572709631,0.0541404663148568,6.71321325302124,35.11974906921387,116.33473663330078,1.690408992767334,0.0243044098839163,7.227466458847952e-19,1.839288835115465e-18,0.0078315916471183,433.79716796875,21896.5208984375,7271.073876953125,144.87354583740233,0.6612792789936066,3.928401067249842e-17,4.761577581191022e-17,0.4117253214120865,226.3068827152252,563.4545556008816,2894.221937143908,2.043425316270441,570.3728350639343,19.476845303177832,0.7594372071325779,0.2848883580416441
470.39666488919175,7.149446176271885,0.3157601040496957,0.0578363203385379,6.825890779495239,40.42177200317383,130.10064697265625,1.6179313898086547,0.0257621053606271,8.658774709466325e-19,2.196745600029092e-18,0.0075170521624386,440.9307037353516,25834.4384765625,8143.011376953125,137.4689147949219,0.7237283766269684,4.719886983486635e-17,5.573638920333357e-17,0.4147120982408523,229.66117911338807,592.791487622261,3016.21100908274,1.9956944989971817,572.9934870272875,19.41723908782005,0.7588294729590416,0.2841248992830515
472.1055863296962,8.96303844647482,0.3059843376162462,0.051957971297088,6.858910322189331,38.26902732849121,123.25747680664062,1.8782848477363587,0.0246052421629428,8.389928912870132e-19,2.008511924887188e-18,0.0079315380193293,443.1971343994141,24193.4080078125,7711.947216796875,166.6181671142578,0.6721066951751709,4.564753395505378e-17,5.565777660489449e-17,0.3926971286535263,235.28370876312252,571.4583645224571,2926.289069454279,2.10523379445076,572.9934775680304,20.39839370548725,0.7558409556746483,0.2831395339220762
478.4055296022328,7.199527928140014,0.3287593421759084,0.0551932533446233,6.781804418563842,37.69302635192871,120.63546676635742,1.625300407409668,0.0251024248078465,8.608890910542069e-19,2.067232049685771e-18,0.0078250728547573,438.1935516357422,23835.046875,7588.132861328125,138.14496612548828,0.7178384721279144,4.696713419364289e-17,6.052875140289916e-17,0.4213831305503845,236.62384963035583,566.5480547696352,2892.095510325709,2.168051309231669,570.3728222340345,19.385084676742554,0.7600456766784192,0.2848819445818663
458.1182793060085,6.930189797095954,0.3158883632044308,0.057630320181488,6.53896861076355,35.7142333984375,109.55539321899414,1.51393860578537,0.0258963007479906,7.15562582264772e-19,1.9366390906816137e-18,0.007576685771346,422.5484313964844,22644.092578125,6893.40283203125,127.75899505615234,0.7246906936168671,3.920017988788312e-17,5.018799715878431e-17,0.4131364315748215,231.4840681552887,589.1075634092092,2916.578757042554,1.8545088654384017,570.372820417583,19.320067685842517,0.7635526411235333,0.2861453972756863
456.0179146811482,7.497951068170368,0.3152956943260506,0.0548988474765792,6.686750888824463,37.36701850891113,112.1507080078125,1.704526686668396,0.0256759691983461,7.902516097344499e-19,2.060051439544805e-18,0.0076479266863316,431.9400054931641,23246.033203125,7040.0703125,146.2935577392578,0.718831467628479,4.3126095542090027e-17,6.144621778669562e-17,0.3987618446350097,232.64723315238956,547.4925096720457,2851.9715976094826,1.996013943105936,570.3728115856647,19.49717333316803,0.760304918140173,0.2848612654954195
462.8774698098772,8.180904145352542,0.3127415187074803,0.0522123288734292,6.759464406967163,38.62506675720215,124.2651710510254,1.6526342630386353,0.0241733158007264,9.079625593569524e-19,2.0288891263666412e-18,0.0079671815037727,436.7611541748047,24629.8833984375,7781.324951171875,145.28428955078124,0.6649426341056823,4.9675146171618164e-17,7.051050098935987e-17,0.4069469720125198,232.46986904144288,556.5803061574697,2917.5760187214705,1.934936186205596,570.3728284649551,19.463833710551263,0.7583796232938766,0.2844431523233652
464.5913655865239,6.548257353156805,0.3104414702334906,0.0588293981098104,6.781671667098999,38.187849044799805,114.09730834960938,1.4555310368537904,0.0253323413431644,8.912372155253138e-19,2.028165943036601e-18,0.0078567218966782,438.1899658203125,23797.4306640625,7128.862060546875,121.0344696044922,0.6990599274635315,4.856801256731922e-17,6.278752225194138e-17,0.4415621429681778,229.47248015403747,587.4237659037113,2952.012771477166,2.1146077842451634,570.3728215143085,19.188883864879607,0.7611637324094772,0.2855005282908678
475.4469398807094,6.910579059179872,0.3230082010501064,0.053400683341897,6.882433748245239,39.92697029113769,122.961083984375,1.5480435371398926,0.0247740183025598,7.875162785451019e-19,2.121332246686153e-18,0.00786091433838,444.7696166992188,25114.5044921875,7723.266650390625,130.4434051513672,0.6991981029510498,4.3187232130291583e-17,5.663215930140724e-17,0.4094573587179184,232.9889638900757,598.8221819460392,2995.966361558513,2.186933983210474,572.9934849888086,19.32465642094612,0.7588926516473293,0.2842521898448467
472.0788039929117,7.4299949780106544,0.3108414447458926,0.0518215325544588,6.847738027572632,38.26360702514648,128.9351806640625,1.6299172282218932,0.0246438203379511,8.187236782365293e-19,2.0318601316522625e-18,0.008008942566812,442.4927947998047,24102.4814453125,8098.028466796875,139.68014526367188,0.6785286486148834,4.4815565951987527e-17,6.372775463142875e-17,0.4043021887540817,229.96270065307615,574.6369567185641,2936.635664924758,2.1276093047112226,572.9934815734625,19.42580718100071,0.7580535717308521,0.2840108893811702
458.4472862617346,6.695087176375091,0.3224810860992875,0.0520371153601445,6.644340896606446,38.2247257232666,120.18817138671876,1.4358392715454102,0.0251030720770359,7.168812994466983e-19,1.9206458637306306e-18,0.0080448505468666,429.2733856201172,24231.2177734375,7572.75283203125,120.00498046875,0.707372635602951,3.912234020700841e-17,5.290181726814869e-17,0.4054273128509521,228.22245607376095,557.4281181693077,2901.2937399039683,1.8778189706616104,570.3728217810392,19.174793073534964,0.7621751427650452,0.2856714896857738
478.23071492462185,6.678275096789003,0.2979920181853231,0.0572697939584031,6.803907346725464,37.40125846862793,126.41789855957032,1.4846644401550293,0.0254894664511084,8.012427772936273e-19,1.9198378116697433e-18,0.0076377130113542,439.6554809570313,23797.232421875,7949.772216796875,124.09689636230468,0.6865530490875245,4.402990451222875e-17,5.667620203681425e-17,0.4196368128061294,235.92564702034,605.674364477396,2998.552353102016,2.122553191706538,570.3728330373764,19.22186308801174,0.7603740446269512,0.2851514879614115
461.4301894069067,8.913227607309818,0.305932361469604,0.052731242334994,6.714120292663575,36.05271720886231,115.67953643798828,1.8755223751068115,0.0250472538173198,8.119196368995495e-19,2.2051986207473172e-18,0.0079101077280938,433.73072814941406,22343.1591796875,7268.141357421875,166.2149200439453,0.6850451588630676,4.457052825389748e-17,5.678093865335899e-17,0.406568494439125,232.25525035858155,556.4560251176357,2860.437118022598,2.115636085253209,570.3728210091591,20.373223015666007,0.7584132470190525,0.2843488004058599
459.1132301847916,6.5218509014695885,0.3161168121383525,0.0526877282289206,6.799969387054444,38.99785041809082,120.33876037597656,1.4406033158302307,0.0241850698366761,6.659841680829109e-19,1.7946639610126047e-18,0.0079487240873277,439.4009948730469,24465.21484375,7570.22783203125,119.51243133544922,0.6686333417892456,3.6204956904595136e-17,4.508040833917558e-17,0.4087398260831832,227.9769018173218,574.8952153891325,2962.928336746589,1.9529772616922856,570.3728342503309,19.13929390907288,0.7600139506161213,0.2850577365607023
459.53848740356045,7.402338278666138,0.3043325617793016,0.054346817015903,6.794131851196289,39.447303771972656,119.08233642578124,1.6172382831573486,0.0246099647134542,7.952068817228583e-19,1.9676093532010585e-18,0.007874307129532,439.0271362304687,24762.7744140625,7488.099365234375,138.57354736328125,0.6676717877388001,4.357807000663922e-17,6.050357930424244e-17,0.4191151171922683,230.68037033081052,557.0408933490514,2917.082810532773,2.010477996058762,570.3728268049657,19.38112065494061,0.7587016798555851,0.2846117306500673
453.6344770430005,6.509053826890886,0.3227498852007556,0.0520167862414382,6.618391227722168,38.05750961303711,119.12416076660156,1.463268756866455,0.0258763516321778,8.197350512919826e-19,2.0611401333080165e-18,0.0080421544611454,427.5911468505859,24237.7048828125,7474.761279296875,121.21777801513672,0.7344513714313508,4.5015050813744296e-17,6.012448739259306e-17,0.4012728869915009,231.39638304710388,545.0276303112507,2855.520695210836,1.833648075722158,570.3728240400553,19.19963686466217,0.7629413828253746,0.2858065292239189
461.9387166308414,8.881198388710619,0.3092882039549295,0.0530395376437809,6.636143541336059,34.97129173278809,116.88256301879883,1.8570194244384768,0.0247465940192341,7.686658818704206e-19,1.988065591788041e-18,0.0078433931805193,428.863623046875,22198.6880859375,7298.8099609375,164.48009033203124,0.6793709933757782,4.205274664098572e-17,6.130982397549175e-17,0.3935958445072174,235.616637468338,547.9498003751039,2839.003133621905,1.9491420773789288,570.3728388853372,20.361317908763887,0.7587518230080604,0.2844427771866321
474.6273309878772,7.510765576735139,0.3265943253529258,0.0553600814339006,6.844026517868042,39.20878601074219,125.105712890625,1.564206051826477,0.0245167016983032,7.91538082382123e-19,2.0516607675652506e-18,0.0077856236137449,442.2702392578125,24665.5361328125,7804.138671875,134.6631317138672,0.6947785794734955,4.3397139136894265e-17,5.5087939490968334e-17,0.4192937940359115,236.79377632141117,547.962760746479,2861.1784602357657,2.231434203311801,570.3728270664811,19.329468107223512,0.7592701189219951,0.2846934478729963
465.728300257225,6.449717381224036,0.3239027355855796,0.0547151520353509,6.8672404289245605,37.09052085876465,118.54774398803713,1.5230515837669372,0.0249444400891661,8.326739862094171e-19,2.113382379255028e-18,0.007665866240859,443.649267578125,23049.5083984375,7453.492626953125,125.71131210327148,0.7056423783302307,4.562207532103286e-17,5.5256792200281033e-17,0.3933225721120834,231.224625825882,574.7934067994356,2940.6164280809926,2.1932834461331367,570.3728138551116,19.215513786673547,0.7598629094660282,0.284732611104846
479.250076974486,7.377204493246973,0.3050099986605346,0.0572237513842992,6.871605062484742,40.49629516601563,127.00749130249024,1.6542402625083923,0.0244082424789667,8.672817030942602e-19,2.237731510161936e-18,0.0075295983813703,443.9703186035157,25705.4609375,7947.663330078125,141.6535186767578,0.6627055943012238,4.740064367081417e-17,6.242934378228304e-17,0.41121906042099,232.94650206565856,585.6615592867136,2964.858997403737,2.154273143224418,572.9934816882014,19.46568588912487,0.7576469026505948,0.2839718922972679
478.3029868145357,8.519015370495618,0.3284184915595688,0.0547396551904967,6.9058455467224125,40.65830612182617,126.91459579467774,1.7465442061424254,0.0245674837380647,8.406506232731155e-19,2.1185362314591167e-18,0.0077460832893848,446.2551727294922,25744.2853515625,7948.12939453125,153.84243774414062,0.7011579096317291,4.599787306861081e-17,5.918766365897388e-17,0.4133972942829132,228.5342017173767,569.9708054482937,2947.2952987768977,2.1888798995874823,572.9934929460287,19.99894098639488,0.756505586951971,0.2833504192531109
466.1188022147282,6.865937404334545,0.3151741299312561,0.0534604540880536,6.767835998535157,34.883583068847656,117.16165924072266,1.53005872964859,0.0240855822339653,8.421363378809585e-19,2.206492744815656e-18,0.0078578765504062,437.2395629882813,21686.345703125,7318.10205078125,128.55335998535156,0.663833224773407,4.614982482364782e-17,5.845481108388171e-17,0.4038498729467392,237.07538456916808,545.7478662639857,2810.276540609181,2.1297034526243808,570.3728170335293,19.271176129579544,0.7603097297251225,0.2851693503558635
476.0365685172961,7.042891815677285,0.3255922771641053,0.0561931751988595,6.970442390441894,41.429481506347656,127.3189697265625,1.5161709785461426,0.0253441523760557,8.133672133112751e-19,2.0319753785911066e-18,0.0077668474055826,450.2745056152344,26036.830078125,7983.2462890625,128.33010864257812,0.7234390616416931,4.443390580997231e-17,6.09781702102278e-17,0.4265357822179794,232.4348615169525,579.1495845288039,2975.092938209933,2.2974933579564096,572.9934883117676,19.26084374189377,0.7582563683390617,0.2839700646698475
459.0737141551566,8.058601485565305,0.304623397171963,0.0547149750229436,6.700593709945679,38.41840515136719,125.18466339111328,1.636038064956665,0.0253249851986765,7.902525351427602e-19,2.034988383972331e-18,0.0076376918237656,432.8933410644531,24300.96171875,7886.809228515625,143.51144409179688,0.6913650035858154,4.3100248794925713e-17,6.09889192568518e-17,0.3880878120660782,229.07001419067385,585.7489764004946,2974.61220761658,1.940929314028472,570.3728362321854,19.475550293922424,0.7598171800374984,0.2847590751945972
470.4310586377745,7.379885211214423,0.3324080189631786,0.0544540490227518,6.80824556350708,35.96816711425781,116.02434921264648,1.5757869005203249,0.024658889696002,6.772761864007524e-19,1.7893455205461337e-18,0.0078001483343541,439.87249755859375,22440.7392578125,7294.318603515625,134.9776611328125,0.707016795873642,3.715085480953402e-17,5.249834668948615e-17,0.4116610199213028,232.42114357948304,561.0578727602958,2882.1437784433306,2.1958435215055943,570.372815258801,19.34199330508709,0.759903522580862,0.2848355881869793
469.8092563414015,7.207132232934237,0.3215195118682459,0.0510823441261891,6.705292701721191,36.17210960388184,122.5504524230957,1.5223450660705566,0.0259488416835665,6.524329850953375e-19,1.7977284583869606e-18,0.0081491336226463,433.2810943603516,22953.341796875,7644.330322265625,129.88792419433594,0.736446988582611,3.550158637002333e-17,4.5257656269961205e-17,0.3927887499332428,234.81952133178712,588.353023147583,2931.533523526951,2.046046654134989,570.3728299252689,19.313683673739437,0.7616847835481166,0.2852684192359447
477.447701459378,7.542441464401781,0.3250154128763824,0.0529723791711148,6.830858755111694,39.90387153625488,129.78923797607422,1.6631265878677368,0.0251362487673759,7.1688819606505545e-19,2.031409173461814e-18,0.0078580092638731,441.3323150634766,25456.151953125,8180.787109375,143.24908447265625,0.7151222825050354,3.918342981135117e-17,5.347135825141554e-17,0.4049455553293228,233.82813687324523,606.1201553404331,3020.459107188438,2.0991548977792265,572.9934838980437,19.48945016860962,0.758460558950901,0.2839798636734486
465.0848698010901,8.670240260101854,0.3084435991651844,0.0595304672577185,6.713513374328613,37.986276626586914,119.20327606201172,1.8895463943481443,0.0257051277905702,8.009978491142503e-19,2.0497166449715678e-18,0.0077343880198895,433.6894012451172,24011.759765625,7443.5546875,166.31948852539062,0.7114228367805481,4.3746301007003505e-17,5.568414017450553e-17,0.4379646599292755,232.0087139606476,565.9725131481886,2899.003050918557,1.9757636873051525,570.3728313729167,20.35678440034389,0.7583341225981712,0.2843376077711582
475.5786347067915,7.948407832812518,0.3258465297578368,0.0518012891960097,6.821673345565796,36.63554420471191,125.54131774902343,1.7769731044769288,0.0251961646601557,7.733168134319554e-19,1.9428060530204415e-18,0.0079900214448571,440.8169189453125,23025.2701171875,7841.907470703125,153.66216888427735,0.7187883257865906,4.222627159727036e-17,5.60124567623062e-17,0.393929648399353,235.26477942466732,560.9825824439525,2868.4936487095024,2.197906559240073,572.9934688188135,20.004702740907668,0.7580468289554119,0.2837459769099951
475.4652120911284,8.585970756597817,0.309029585350072,0.0509589136781869,6.836077976226807,36.84917678833008,126.43468475341795,1.795774221420288,0.0254655973985791,7.830181530921e-19,2.044860019441085e-18,0.0080921650864183,441.7591552734375,23276.6818359375,7918.103466796875,157.8130615234375,0.7048994123935699,4.2831584833307665e-17,5.22526872824477e-17,0.3965150594711303,234.30573511123657,559.7926187247037,2880.4793649879634,2.1395181608386338,572.993483582139,20.2870140850544,0.7571797795593739,0.2834976412355899
472.5089296180522,7.123100454825908,0.3149864511447958,0.0570907842396991,6.818175172805786,35.429713821411134,116.48810119628908,1.5670018196105957,0.0240216106176376,8.200702507255832e-19,2.1048191367201807e-18,0.0076807524543255,440.6003967285157,22124.951171875,7307.266796875,133.16739959716796,0.6620900928974152,4.473755123969521e-17,5.976881958152996e-17,0.4234334945678711,234.55794343948364,598.5610573709012,2962.4799899232,2.3111840029247106,570.3728344403207,19.336666548252104,0.7594405978918075,0.2849432799965143
462.81964760957055,6.652895689941943,0.3173913653357886,0.0540369384922087,6.695046329498291,36.69982147216797,117.92665328979491,1.4326151371002198,0.0255345882847905,7.649122396482317e-19,2.053070304008557e-18,0.0077851579524576,432.5583160400391,22726.8681640625,7377.226953125,119.5037940979004,0.7152970612049103,4.1549318895357776e-17,5.76770654317128e-17,0.3937811285257339,229.93589162826535,531.8872212588788,2793.8681591913164,2.109221796691417,570.3728261962533,19.164560240507125,0.7622364424169064,0.2855938784778118
466.4369512353791,6.864575669635087,0.3183574565104209,0.0520602793607395,6.800116062164307,40.15597152709961,123.15775756835936,1.441907525062561,0.0241541996598243,9.936448326770966e-19,2.407643010658698e-18,0.0079900851473212,439.3532745361328,25590.7068359375,7694.4228515625,121.40526123046877,0.6708948850631714,5.4196889947214374e-17,7.343779689336173e-17,0.3936581134796142,229.01837577819825,555.784207546711,2923.5255481781846,1.9520358047448096,570.3728472545743,19.15936293900013,0.759637200832367,0.2848264314234257
465.62467639042296,7.387121655791998,0.32220521728741,0.0540668732268386,6.771695280075074,37.41404151916504,125.28625564575196,1.5622875690460205,0.0249468827620148,7.704341820550272e-19,2.098782021058008e-18,0.0077504419721663,437.4339172363281,23736.92578125,7844.671630859375,133.91005859375,0.7033862769603729,4.1784599170942147e-17,4.952069765462024e-17,0.4016640931367874,235.5137773036957,572.4059785425663,2922.357314757793,1.981876005139202,570.372830888629,19.329866659641265,0.7598947048187256,0.2847984228283167
467.0712973116315,7.323183660581708,0.3068193300161511,0.0559835571475559,6.754876136779785,35.99479103088379,118.8621063232422,1.5526983857154846,0.0250867880880832,7.543889151037569e-19,2.2339588014266277e-18,0.0079459533095359,436.52654724121095,22663.5966796875,7426.953369140625,132.77896118164062,0.6862415194511413,4.093955840547513e-17,5.261695313966993e-17,0.4354654490947723,230.00172152519227,564.886129629612,2901.35564289678,2.0687146047130227,570.3728235356509,19.321605265140533,0.7601439759135247,0.2851479608565569
465.4087065166444,8.746455080807209,0.3059622895671054,0.0528550291986903,6.733192062377929,36.50732612609863,121.3914680480957,1.7779117822647097,0.0249192783609032,7.147025057132335e-19,2.028257677366533e-18,0.0078877064399421,435.1287506103516,22892.6064453125,7615.693115234375,157.0762939453125,0.6806593239307404,3.883369354702456e-17,5.0226960343485763e-17,0.4019816756248474,228.6452437877655,548.6941378653049,2864.7064530100965,2.098672497086227,570.3728213377296,20.259734284877776,0.7585009478032589,0.2843817114830017
463.2790656207362,7.657780035119504,0.3051213092519901,0.0564445614989381,6.791860485076905,37.1832389831543,114.94705276489258,1.669480848312378,0.0247588407248258,7.748226698877142e-19,2.135482287757699e-18,0.0080198585055768,438.87432556152345,23144.802734375,7207.428271484375,144.19674224853514,0.6736430048942565,4.214637620713733e-17,5.4056633864294377e-17,0.4422558456659317,229.93279643058776,572.1268219023943,2923.8537116505904,2.1132856246083973,570.3728349857032,19.45595271885395,0.7589496731758117,0.2847889255732297
456.3039317869989,6.855330508574843,0.3165227107121609,0.0531371482211397,6.682994842529297,35.227766036987305,114.5058708190918,1.5581056475639343,0.0260233068838715,7.377348122023745e-19,1.9454945347678466e-18,0.0078694513067603,431.8877807617188,22000.361328125,7141.29443359375,130.7875518798828,0.7318091213703155,4.021692845926513e-17,5.565147017990437e-17,0.3928287059068679,231.57352514266967,551.1168783605099,2851.599233362882,1.9595112948678437,570.3728287920355,19.309745663404463,0.7615563109517097,0.2852439466863871
460.8821224150539,8.803696516528726,0.3260236307687592,0.0543658702517859,6.67959680557251,37.06413269042969,114.78860092163086,1.9017492532730105,0.0250332504510879,7.77600647407518e-19,2.199268418179317e-18,0.0076812200248241,431.6610504150391,23377.6220703125,7183.582275390625,167.9946090698242,0.7129849255084991,4.2145147016747067e-17,5.4877731721494933e-17,0.4002028793096542,232.7710926532745,549.4091726660729,2859.896990663966,1.946464571543038,570.3728455081582,20.38478752076626,0.758385868370533,0.2841666106134653
471.7171660992084,6.956643960718066,0.3134728325065225,0.052078380077728,6.846632671356201,40.79368019104004,121.60143661499023,1.5260313630104063,0.024231706932187,8.048620595349436e-19,1.919524103422432e-18,0.0079918131232261,442.29669799804685,25998.1796875,7632.14990234375,128.75476837158203,0.667519497871399,4.3834133029677866e-17,5.4022016355659026e-17,0.3989349365234375,232.90646810531612,580.2565831363202,2983.853029671422,2.0844246136955915,570.3728310346603,19.25074455142021,0.7588995233178139,0.2845864318311214
464.33539645082783,7.695016368664801,0.3161682967562228,0.0570754985121311,6.745278406143188,36.88672828674317,118.68878173828124,1.5821256637573242,0.0255855306982994,8.171642463264713e-19,2.003237242275121e-18,0.0076920217834413,435.7562957763672,23448.271484375,7439.275634765625,137.0575942993164,0.7173240065574646,4.4646521998517215e-17,5.979528042758104e-17,0.4247364073991775,232.1510269165039,544.2603495657444,2868.823022225505,1.9903282465413208,570.3728227972985,19.36808960735798,0.7598122872412205,0.2848116189241409
458.78175222816645,9.05942364120856,0.3154725467029493,0.0569243895384715,6.748855829238892,39.09584693908691,125.7517189025879,1.8484625220298767,0.0254053046926856,7.8965457144782455e-19,2.0983210746616626e-18,0.0077686459757387,436.0883514404297,24496.8798828125,7901.694091796875,164.51336059570312,0.7117356181144714,4.307723133632857e-17,6.267469845598383e-17,0.4299335360527038,228.62990765571595,569.9042624115943,2932.8841653278505,1.988088712003082,571.4210899688303,20.36950354278088,0.7577608093619347,0.2839914716780186
472.7690880921728,6.495729265734553,0.3230057216365821,0.0513888631772715,6.762738180160523,40.25903129577637,123.69820404052734,1.4497294545173645,0.0247434888035058,8.99950596511219e-19,2.5481769849054868e-18,0.0081081966869533,437.037548828125,25724.2490234375,7753.8818359375,120.0851593017578,0.6966454565525055,4.94038289454673e-17,6.986645121610892e-17,0.3976456314325333,237.29080243110656,579.1555722832679,2943.7728570451263,1.965388843603432,570.3728109486401,19.154424595832825,0.7608088694512845,0.2851621996611356
479.41541852171065,7.699284579977393,0.3161876491794828,0.0518941569200251,6.788234901428223,39.25381660461426,116.94660186767578,1.683951497077942,0.0244572540745139,8.979781016225252e-19,2.268060356154892e-18,0.0080362958833575,438.61029663085935,24913.751953125,7317.266015625,145.8359832763672,0.6788816392421723,4.9070077781042156e-17,5.807115313525104e-17,0.4039588719606399,236.4801863670349,584.1825025677681,2958.1547353871165,2.1827328577637672,570.372827321291,19.493936043977737,0.7590497091412545,0.28461022824049
