name,bounds,initial,cmtnum,pftnum
cmax,"[1.3000000000000114, 258.7]",130.0,5,0
cmax,"[0.6000000000000014, 119.4]",60.0,5,1
cmax,"[2.0, 398.0]",200.0,5,2
cmax,"[4.5, 895.5]",450.0,5,3
cmax,"[0.3299999999999983, 65.67]",33.0,5,4
cmax,"[3.0, 597.0]",300.0,5,5
cmax,"[1.8499999999999943, 368.15]",185.0,5,6
cmax,"[1.2000000000000028, 238.8]",120.0,5,7
