8.485350756012294e13	1.8126242074446742e15	-4.9391852737396616e16	1.388318829409888e16	-1.341954885180935e16	-2.154530874693902e12	3.028373405983136e13	-1.3830076811305084e16	1.9475373812452644e16	-1.3462006220325998e16	9.760898854484854e14	-5.490715087073343e13	-1.1096323369775608e14	-1.8760065769253716e12	-2.4279182469348478e14	-1.36257708265575e13	-1.6180000569605667e12	4.2286877834646615e15	7.31904256745922e13	2.202428106220185e13	-1.76413313860198e15	3.898781722018821e14
-2.052399877861387e6	4.955776129788902e7	-7.783080572367228e9	1.6308240056323955e9	9.479984925228895e9	1.1302665164035198e6	-2.240234091384592e7	3.1088798409964833e9	7.245265846381867e9	2.114682295597411e10	-2.314827863497603e8	-3.567467641904666e7	-2.0400681236364016e8	7.72937379134256e6	4.6227403737563066e7	3.6117051001445916e6	5.154951517409482e6	-9.558653923884451e8	-6.548651225146063e7	-3.987046781471049e7	3.993407804288822e8	5.128361701566973e7
-9.538999581138484e8	-1.1597451518955112e10	-3.7477680680693945e11	1.0807002675696936e11	-9.741968548826807e10	-1.485284328416335e7	1.9689268395878217e8	-7.975905334006172e10	5.099120211752469e10	-7.300773029111906e10	5.676326790783613e9	-1.2695935580458033e8	1.1958683264789271e9	-4.522224507770687e7	-1.4726350687238483e9	-8.043960518928052e7	-2.130047773365275e7	2.44079115695274e10	6.582818833157094e8	1.0195706880643082e8	-1.0184368442367203e10	1.694943204052807e9
1.6557156243546777e9	2.6161871412476673e10	-1.342112278089639e12	4.008063751428721e12	4.280327826283264e11	7.554991244741288e7	-5.151753487116492e8	4.5058318433292126e11	-2.7519191378322266e11	1.1083736589051973e12	-3.204297639868667e10	1.2605111278360891e9	1.6276452591899506e10	-3.2024163665085286e8	9.418239310703056e9	4.4780684502288765e8	2.3743370935624268e7	-1.3783962584576083e11	-3.5762092928705926e9	-2.1285219391114316e9	5.756549314176943e10	-1.1121588810786968e10
-6.136805024684738e9	-1.2658669064214906e11	5.146633201208806e12	-1.3452180782037498e12	-2.131317435813694e12	-3.238510943880169e8	-3.683539568932196e9	-1.790306238960386e12	1.4820901063445007e12	-9.973031649097262e11	1.2729429884135204e11	-3.654214461771929e9	-5.470708212554136e10	-4.791258641938266e8	-3.220918059095042e10	-1.7998174073935153e9	7.309076478404424e8	5.477895093729455e11	1.360440153288477e10	1.1354481070558434e9	-2.28607403057071e11	4.044589535731946e10
-565278.5949504487	-5.753734381980966e6	2.9318537231266594e8	-7.408103124001203e7	-2.858275974337688e8	-52719.31690029212	-1.1631757402018548e6	-3.2820945328094953e8	2.251048592198425e8	3.455513810627599e8	2.32390941803617e7	-1.070152224843419e6	-9.062538680434236e6	-43388.310517455284	-6.944640826762042e6	-323013.9555225842	231213.14508013343	1.0037963455597208e8	2.48151118130824e6	-884902.673343916	-4.188652308958175e7	8.525485603182148e6
4.770056304132377e7	9.02611909410134e8	-2.6174161876926044e10	8.493604923023984e9	-5.691480009737879e9	-1.4304520936098995e6	9.289879109529512e10	-4.518215803469395e9	-7.087142859763145e8	-5.593638683774043e13	3.2312654040625113e8	2.0721697579363007e6	3.4453628887386143e8	6.764571573353916e7	-2.1244252792094287e8	-7.696845282992826e6	-1.4343523020782263e10	1.3857947542259781e9	-1.1732711078633517e8	1.1853061929186948e11	-5.737376554141895e8	-3.616830287939225e6
-4.670379935740834e9	-1.4423392006544586e10	6.205517925088464e11	-1.6054954062370056e11	-9.472019223816198e11	-2.1615181354266167e8	-2.83171575118666e9	-1.4539725313213813e12	6.850480368387186e11	4.250412973748881e11	1.027344867857251e11	-5.684170117428789e9	-4.247544892103405e10	-6.206384441290747e7	-3.459183238376439e10	-1.4114071538325372e9	7.110581574968284e8	4.4457910885352893e11	1.1519047455018755e10	-1.5007697404053376e9	-1.8550894149339612e11	4.032027543357915e10
1.4682894582923605e10	1.0415613368535225e11	-3.3530881956764746e12	9.159357263720443e11	-5.052125466863215e11	-1.4543923751617765e8	-7.5212139531930065e9	-1.1037161922310881e12	7.319817007349607e11	4.844447418112019e12	7.764164102365915e10	-5.623647667102453e9	-1.989388370524299e10	4.981531956227342e7	-2.71843865469045e10	-1.0545306128151876e9	1.453242552700105e9	3.373358574556503e11	7.698131573322846e9	-1.0660079367728138e10	-1.4073423013876053e11	3.4355309916889847e10
-2.6854852376029175e10	-4.6975907653630054e11	1.4590493414983357e13	-4.747604018339605e12	1.4013945865743384e12	5.0039307093228835e8	-5.594172363835948e13	4.3831343906873285e11	2.500339309210354e12	3.368229831010847e16	-3.316413511153167e10	-9.33308461375522e9	-2.5729466673692813e11	-4.101463383336712e10	8.190262358964925e10	2.389873345689548e9	8.637782691437566e12	-1.3650015386325316e11	8.625505990061041e10	-7.137469654359369e13	5.425487182698195e10	6.342659102409372e10
