name,bounds,initial,cmtnum,pftnum
cmax,"[16.5, 49.5]",33.0,21,0
cmax,"[86.0, 258.0]",172.0,21,1
cmax,"[215.0, 645.0]",430.0,21,2
cmax,"[1.6, 4.800000000000001]",3.2,21,3
cmax,"[12.0, 36.0]",24.0,21,4
cmax,"[37.5, 112.5]",75.0,21,5
cmax,"[21.5, 64.5]",43.0,21,6
