NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,NPP_pft5,NPP_pft6,NPP_pft7,NPP_pft8,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Stem,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGNSTR_pft4_Root,VEGNSTR_pft5_Leaf,VEGNSTR_pft5_Root,VEGNSTR_pft6_Leaf,VEGNSTR_pft6_Root,VEGNSTR_pft7_Leaf,VEGNSTR_pft8_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Stem,VEGC_pft3_Root,VEGC_pft4_Leaf,VEGC_pft4_Root,VEGC_pft5_Leaf,VEGC_pft5_Root,VEGC_pft6_Leaf,VEGC_pft6_Root,VEGC_pft7_Leaf,VEGC_pft8_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4,INGPP_pft5,INGPP_pft6,INGPP_pft7,INGPP_pft8
59.53537320313772,72.91749179654289,17.280170799151527,4.431771415508729,9.54255631560809,14.617805029230658,5.597542020882247,7.524919866397977,12.11947464942932,1.2307170629501345,1.4557753682136536,0.0159220999106764,4.53868350982666,0.2310563087463379,0.0380850881338119,1.0394128918647767,0.0938935086131095,0.0030820618383586,0.1166540406644344,0.009836115501821,0.0001741439016768,0.3294682890176773,2.2298921209734236e-16,0.7620214283466339,0.0483917228877544,0.3524750083684921,0.002211057418026,0.620866882801056,2.1922240018844605,22.35349102020264,70.55075073242188,0.6082771778106689,85.68717727661132,21.342859840393068,0.6929139494895935,16.149424648284914,2.3910486698150635,0.169312971830368,4.960377931594849,0.4256804645061492,0.0164654705673456,8.320055770874024,1.0008631937282167e-14,12.339736652374269,0.5399254381656646,5.846117115020752,0.128079280257225,16.66187801361084,61.71583099365235,1729.136779332161,5861.476104077487,23418.65539383425,0.3743923641702622,92.78365102214738,136.66064334101975,35.27210157607915,5.29075770415875,10.5356977712363,28.86444129310548,12.05791069746483,14.422216926515102,32.7676825016737
59.40532100800483,69.32427391672972,17.482209848969795,4.4304808637235285,9.507790342009685,14.414709747722371,5.333295422977244,7.944744414836168,10.722074460983276,1.2092972636222838,1.555047607421875,0.0150980242528021,4.750507783889771,0.2944985091686248,0.0552661720663309,0.9821795523166656,0.0970043115317821,0.0028056479059159,0.1140885017812252,0.0091759139671921,0.0001726693342789,0.3218145221471786,2.317835938761922e-16,0.7730394840240479,0.0476878270506858,0.3656412422657012,0.0027506300946697,0.6184809088706971,2.1708585739135744,21.97607097625733,91.70765380859376,0.5662854611873627,86.48424224853515,27.120561599731445,0.776413494348526,15.454124164581298,2.564580702781677,0.1469821467995643,4.857973575592041,0.4072838962078094,0.0167190689593553,8.128539180755615,1.0610364397121507e-14,12.442550563812256,0.5970726788043976,5.932877826690674,0.1600923895835876,16.97648677825928,57.705959701538085,1732.887569236755,5904.534246889921,23300.0787063872,0.4200231236007085,92.14359312872402,135.636461596936,34.903145622310696,5.263849699783168,10.483171700686215,28.721111655980348,11.84068209840916,14.397923158109188,32.41781119704247
59.580880867646194,71.16178304904606,17.624131574518834,4.376705913892556,9.568770380296336,15.009163380088284,5.625912170087394,8.334889306500553,10.932438863813877,1.2664423704147338,1.5501738786697388,0.0157761797308921,4.72340955734253,0.3035262554883957,0.0563880566507577,1.0084023475646973,0.0908233493566513,0.0028294685529544,0.1129298977553844,0.0091519966721534,0.0001683842681813,0.3354816079139709,2.153138243692865e-16,0.7313989043235779,0.0475464694201946,0.3511518388986587,0.003828918444924,0.6296467125415802,2.063197922706604,22.932665634155278,91.6154640197754,0.5239935576915741,86.97049865722656,28.511978340148925,0.7468203425407409,15.929037761688232,2.255248785018921,0.1506848707795143,4.778881978988648,0.4099155902862549,0.0161808064207434,8.471293067932129,9.706477666711257e-15,12.0968168258667,0.6502262473106384,5.822769117355347,0.2226876899600029,17.542601776123046,55.19570960998535,1728.805685043335,5942.885698464093,23379.32432756489,0.4239606769997636,93.21197454310024,137.11065574362874,35.29390035482356,5.303244285547407,10.569297230243684,28.900313017517327,12.107025760854594,14.539715817570686,32.58642429411411
59.22227037522534,72.81458462867886,17.303711020162883,4.394281303452044,9.547513963942766,14.980030682741198,5.451496725322795,7.749503206089139,11.115046656876803,1.3061550378799438,1.53324898481369,0.015989139303565,4.640273714065552,0.5014649659395218,0.09714325517416,1.0364643335342407,0.0948743894696235,0.002871555974707,0.1108707778155803,0.0096866613253951,0.0001735413010464,0.3471847623586654,2.2413240879111515e-16,0.7311152696609498,0.0477117214351892,0.3619758576154709,0.0021189897088333,0.6343128085136414,2.158774375915528,23.6248441696167,88.46328887939453,0.6552562296390534,87.97415466308594,47.473364639282224,1.4683926582336426,16.083241081237794,2.677995276451111,0.1558344528079032,4.7004295825958256,0.4581177562475204,0.0164768794551491,8.76638298034668,1.0460967775203404e-14,12.107135009765624,0.6082194447517395,5.935906076431275,0.1229394137859344,17.208852195739745,58.28466606140137,1732.3528198719025,5936.383150946489,23358.680441393368,0.3750150487345536,93.24537612372076,137.4054430216551,35.28377566308482,5.289225773227372,10.548608822748069,28.841287825256583,11.95501896010246,14.458610692620278,32.62299267649651
59.35841368917172,71.66552975978702,17.086253341774135,4.460672522732398,9.56249761391373,14.927587466698606,5.589485333522316,7.820644272863864,10.534975799173116,1.3030709743499755,1.6209460020065307,0.0158709716051816,4.658806800842285,0.4810967296361923,0.1046850800514221,1.0681015133857727,0.0927191562950611,0.0030329648870974,0.1176726356148719,0.0098967745900154,0.0001746202993672,0.3528742253780365,2.1115602550483483e-16,0.7403114259243011,0.0478164799511432,0.3538386225700378,0.0022102591115981,0.6247307300567627,2.141899514198303,23.559947395324706,103.73842849731446,0.6526587724685669,87.69286193847657,44.29457321166992,1.5036853075027463,16.43595333099365,2.1852286577224733,0.1689115732908249,5.0114647388458256,0.4217797785997391,0.0169908011332154,8.910595226287843,1.0036775708097524e-14,12.223053169250488,0.6253884136676788,5.854699039459229,0.127119742333889,17.00667667388916,56.28595962524414,1730.0632019996642,5856.745347705716,23316.747882071,0.384636681356551,93.29447919433004,137.00300011783838,35.370550966332665,5.299792860793241,10.56095505207777,28.882002049684523,12.07399470177479,14.472115994989872,32.55409190654755
59.26070914368902,72.86684830365702,17.528145178810156,4.456189204206202,9.590300146878873,14.531224145914894,5.598334993454046,7.828554530069232,10.212887390702964,1.3107473373413083,1.423172402381897,0.0153482523746788,4.544993591308594,0.2158609062433242,0.0369631920009851,1.0342371582984924,0.0954753376543521,0.0028854270465672,0.1100937701761722,0.0093666058033704,0.0001763856998877,0.3402057588100433,2.2281719823460074e-16,0.7836047887802124,0.0498181413859128,0.3543332070112228,0.0022769643226638,0.6084643423557281,2.042562174797058,23.68478145599365,68.10584869384766,0.4972569227218628,85.5306167602539,19.80875434875488,0.579911744594574,16.25852851867676,2.371600937843323,0.1610101878643036,4.682123374938965,0.4503580927848816,0.0167553015053272,8.591418743133545,1.0233545273392962e-14,12.592140579223631,0.6450866997241974,5.869257593154908,0.1321186870336532,16.560446739196777,52.84914360046387,1732.672625565529,5809.510301372153,23372.045290808,0.3766806255931897,93.5750748347491,136.96136318184435,35.43398713252973,5.309173871308303,10.586552204936742,29.024640926346184,12.082278244709595,14.499491146206855,32.50944073796272
56.87541571033944,68.64374675353174,16.720917418899624,4.318573898992054,9.253551375486133,14.323886258120185,5.126763112461231,7.175457720831036,11.613344382494688,1.300909447669983,1.5545032978057862,0.0155072059482336,4.490188121795654,0.0627330757677555,0.0105679203756153,0.9952929496765136,0.0946855343878269,0.0028728447156026,0.1128893747925758,0.0099068510346114,0.0001730458388919,0.3263599991798401,1.9925574596197092e-16,0.7257278561592102,0.0491445530205965,0.3635235905647277,0.0021278673550114,0.5998662292957306,2.182650113105774,23.47340679168701,95.11335067749025,0.5008040726184845,82.6563491821289,5.722489833831787,0.1620444029569626,15.539527988433838,2.3323214530944822,0.1518643289804458,4.807273101806641,0.4595186203718185,0.0168482324108481,8.242010593414307,9.30506993885357e-15,11.933420944213868,0.5457699298858643,5.862621879577636,0.1257449343800544,15.989978122711182,61.03946228027344,1731.7419980287552,5704.068784452323,23287.629392417093,0.437784426320195,89.96833061841316,131.06693230895326,33.922618485614656,5.126491959643317,10.212841482833028,27.851672634109853,11.490132006083147,13.978343711793425,31.794632881879807
59.53853838747018,71.46634176000953,17.337468809277198,4.420158625129238,9.583095715532544,14.766163392260204,5.382780915243347,7.281689702346921,10.618912214785814,1.291594958305359,1.534071683883667,0.0152598235756158,4.682636642456055,0.3941091686487198,0.0765362836420536,1.053679060935974,0.0956297814846038,0.002881884179078,0.1138054750859737,0.0095444235019385,0.0001752921278239,0.336066660284996,1.872767373536376e-16,0.7492798507213593,0.0463305383920669,0.368062350153923,0.0021822042763233,0.5976345300674438,2.059613561630249,23.38928165435791,95.39221267700196,0.4838039249181747,86.84271697998047,37.02564010620117,1.0729424834251404,16.42640037536621,2.472131848335266,0.1601341485977173,4.829715633392334,0.4426202744245529,0.0170340085402131,8.487850761413574,8.104165853884327e-15,12.189300346374512,0.5958950459957123,5.985780811309814,0.1284355551004409,15.824310302734377,54.375525665283206,1735.1293444871903,5858.57886001775,23304.38609090681,0.3928126692500882,93.37254824843258,137.13992480188608,35.416416953201406,5.304938965073234,10.571255872771143,28.921765282005072,11.934033936657944,14.42453373670578,32.54735368192196
59.97889679165674,73.21598728024401,17.693228977317993,4.454684046594821,9.602497389895143,14.834347871760835,5.619026002859755,8.027954734489322,10.324211958795786,1.226869738101959,1.488370060920715,0.0160669697448611,4.57356014251709,0.3442346483469009,0.0615695048123598,0.9869926869869232,0.0941889442503452,0.0029973621247336,0.1150976747274398,0.0100792920216918,0.0001725751775666,0.330417114496231,2.265293863003917e-16,0.7425026535987854,0.050213173776865,0.3538638889789581,0.0021489791804924,0.6168761670589447,2.00769819021225,22.286396980285645,89.00324478149415,0.6448864638805389,86.42876434326172,32.64596862792969,0.9161888003349304,15.542012214660645,2.5296310901641847,0.1702684015035629,4.894243478775024,0.4592713773250579,0.0164370300248265,8.346083068847657,1.079151010089166e-14,12.102255058288574,0.601506906747818,5.870665216445923,0.1258825451135635,16.94533004760742,52.26046371459961,1746.1543194770811,5871.983652732661,23422.34965592408,0.3590323823920016,93.13878967994825,137.32728563025594,35.26515414433088,5.314235996495699,10.585482465475796,28.94978962652385,12.099960565101355,14.52657865434885,32.50746458470822
58.899575394025305,70.18414501342923,17.122468945219588,4.438082088617693,9.507807602898538,15.00543667518068,5.453797291519004,8.184704952500761,11.853291706740857,1.2613422870635986,1.5286182045936585,0.0154312001541256,4.776830720901489,0.2894831508398056,0.0516060534864664,1.0485105395317078,0.0919406339526176,0.0028563470812514,0.1144583843648433,0.0095447705127298,0.0001716710670734,0.3469880431890487,2.0649186637404763e-16,0.710625559091568,0.0454936645925045,0.3585712820291519,0.0024508846923708,0.6135621488094329,2.1115493297576906,22.841666412353515,81.05508041381836,0.4946499496698379,87.63051528930664,27.57215270996094,0.8251737594604492,16.259361457824706,2.631070327758789,0.1516864120960235,4.878177642822266,0.4192272841930389,0.0160656906664371,8.764720249176026,9.173711730580194e-15,11.835902690887451,0.5243270099163055,5.882102298736572,0.1435137078166008,17.03129005432129,58.90519981384277,1727.8798468589782,5886.114730171952,23363.43122749784,0.4328830711829369,92.30811794684269,136.02443994730712,35.05330385119887,5.257992941008706,10.480245975404978,28.59258572719991,11.915806350950152,14.401781216263773,32.49603061079979
