NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft4_Leaf,VEGNSTR_pft4_Root,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft4_Leaf,VEGC_pft4_Root,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
322.3200653742999,60.799759067967535,10.429903890565038,2.3661381945014,0.4821532887173816,43.66132774353027,65.61544189453124,25.740324401855467,11.176229476928713,10.5613618850708,4.329571294784546,0.7164026260375976,0.1004110433161258,0.319730469584465,2.392042064666748,0.0627020895481109,0.0508158631622791,981.5253112792968,3780.5529541015626,982.4151184082032,266.99708862304686,188.0907943725586,267.8798553466797,4.118686962127685,5.495321035385132,19.36444797515869,83.35481796264648,1.3514124870300293,1.2577001333236697,514.8489190101624,1236.2758208945393,2257.277403426991,0.7436864305753261,1340.148959043622,279.23209869712593,18.1347729831934,17.773118448257446,1.396090139611624
307.5919118557125,60.8611053340137,10.410520249418914,2.305519488453865,0.4993578150752,45.38820533752441,70.3106689453125,25.952749061584477,10.967863464355467,9.67046308517456,4.713914585113526,0.6823230981826782,0.0975059121847152,0.3223450899124145,2.3257022857666017,0.0686157196760177,0.0518193740397691,975.1451843261718,3363.87841796875,993.8151611328124,264.67812194824216,152.2244873046875,299.76300048828125,4.112686634063721,5.3315034866333,19.504685401916504,79.75242233276367,1.5070794105529786,1.2681890726089478,509.1270713806152,1228.8418710455298,2237.5229242318137,0.8253903077915311,1340.2217874750495,276.57840850129725,18.150815253704785,17.771972906589507,1.4056489834561945
321.10143838319925,61.25142963267863,10.421124976035207,2.62876590192318,0.5112115590833127,47.39449119567871,69.68152923583985,25.4079683303833,11.119901657104492,11.021770858764649,4.460486268997192,0.7101799011230469,0.0960520699620246,0.3147026479244232,2.289067578315735,0.0648835763335227,0.0515769373625516,1065.928564453125,3042.220092773437,973.824969482422,263.3593688964844,230.2471496582031,272.34992065429685,4.117627286911011,5.25847053527832,19.08653907775879,85.12119216918946,1.453148603439331,1.244791567325592,513.5209954738617,1238.755821916461,2250.591875536804,0.7943679132033139,1343.2814398638905,281.1669467389584,18.08267809599638,17.74328396320343,1.397779542161152
338.7095119651407,64.47295810766518,10.339475985709578,2.2922273188829423,0.4737171726068482,48.11842613220215,68.43254623413085,25.190512084960936,10.583964347839355,9.921133422851565,4.44511194229126,0.6972524404525757,0.0958389595150947,0.3186816513538361,2.2793551683425903,0.0672690317034721,0.0506978508085012,1143.4044067382813,3427.224072265625,966.118682861328,267.91578369140626,159.10655212402344,272.2558654785156,4.115383052825928,5.258919143676758,19.16447525024414,78.14447021484375,1.4488812923431396,1.1796659708023072,512.9559649944306,1243.3784044206143,2310.999319721648,0.8079376183450222,1346.115412465483,276.61653676480057,18.031322659552096,17.676482129096986,1.3940770012326538
341.2537964692339,61.32068958729506,10.363767226040364,2.314503240585327,0.5295595510338899,47.057783126831055,73.60851821899413,24.80316047668457,10.57503662109375,10.424428558349607,4.609955453872681,0.7368622124195099,0.1017489574849605,0.3245339304208755,2.356513810157776,0.0664211928844451,0.0504251319915056,1116.7403930664063,4966.6732421875,948.752178955078,255.7713195800781,176.85531311035157,281.47515563964845,4.121959114074707,5.58571138381958,19.492042541503903,81.14767761230469,1.50886013507843,1.2658671736717224,516.2732636451722,1283.6262783959507,2503.6078417237677,0.7495938025880605,1346.9442127302289,276.9631392389536,18.07699958384037,17.72101011276245,1.40003413350787
318.1865677751601,63.98380069211125,10.307323023118078,3.1987079620361327,0.5083031332585961,44.39061546325684,63.92625274658203,24.33764820098877,10.944726371765135,10.638607406616211,4.340804529190064,0.7030919015407562,0.0986581809818744,0.3211534410715103,2.5377716064453124,0.0683449007570743,0.0472138945013284,984.0120483398438,2904.5826416015625,927.9704650878906,269.65467224121096,205.66893157958984,270.9398681640625,4.116410779953003,5.395924282073975,19.366953659057614,105.29109191894533,1.5273648500442505,1.1179664492607118,512.9924758672714,1243.6342915669084,2344.031177108956,0.8095732692629098,1337.1630485117437,280.7372920230031,18.07560644224286,17.816705083847047,1.4010825050529092
335.15713850650934,62.289826235175134,10.258423017989845,2.360533595085144,0.4978320902795531,46.74247055053711,72.49705200195312,25.182790756225582,10.738808059692383,10.596205711364746,4.461541175842285,0.7399866938591003,0.0962355755269527,0.3363646417856216,2.191554307937622,0.0670564942061901,0.0498311031609773,1084.890771484375,4998.05322265625,964.825164794922,262.13096008300784,177.76876068115234,281.9311828613281,4.122499608993531,5.271714544296264,20.118644332885744,76.4295783996582,1.4716967821121216,1.2335140228271484,514.6532472610473,1262.8525960505008,2436.871294691356,0.7718384770676494,1345.540045171231,277.8143450319767,18.093493875861167,17.713297045230867,1.399397928151302
328.0196557154879,69.24883321896195,10.337695032544437,3.1847229421138765,0.4517744146869519,44.818779373168944,70.87705688476562,26.01888465881348,11.89038496017456,10.897711277008057,4.715136766433716,0.7379508018493652,0.0986456267535686,0.3204195976257324,2.521863341331482,0.0609028093516826,0.0479834955185651,1007.7241821289062,4583.327880859375,998.2848449707031,306.3829315185547,229.0629852294922,293.63890075683594,4.122130870819092,5.39911003112793,19.48334445953369,104.66335372924804,1.272460699081421,1.1645822525024414,515.2156558513641,1282.6323258340358,2453.941551275156,0.771588328294456,1334.375280071795,286.0770359575748,17.959942727535964,17.729034626483916,1.3796759996097534
363.1678865451366,79.23796063531191,10.087764936778694,2.271206721663475,0.4406840211362578,51.21581993103028,64.95260314941406,24.483452987670898,11.48373727798462,10.406778717041016,4.612231016159058,0.7331375300884246,0.0985785618424415,0.3042928457260132,2.2185062170028687,0.0619407746940851,0.0476640164852142,1226.493115234375,3238.572998046875,932.842901611328,322.9113525390625,224.52371673583983,292.12221069335936,4.121269702911377,5.415450763702393,18.230191040039063,76.45567474365234,1.2816022634506226,1.1536908149719238,519.1084164619446,1338.8998889863492,2488.955530250352,0.713882741658017,1338.9006816253066,286.8025770239532,17.75640663653612,17.36819270849228,1.3659849456045776
328.9182808822021,64.66507079266012,10.462221479788422,2.346199928224087,0.4956727246346418,44.117638778686526,65.67960739135742,24.509105682373047,10.84327392578125,10.504807090759275,4.585676765441894,0.7249770760536194,0.0983160383999347,0.3196502149105072,2.250867772102356,0.0680795542895793,0.0509624671190977,1042.630712890625,3436.9219970703125,938.35771484375,269.0320709228516,202.4702575683594,290.99529418945315,4.120083427429199,5.387004089355469,19.39405403137207,78.16454010009765,1.4897922992706298,1.2586760759353637,514.1893920421601,1239.4857456415891,2275.2417112151743,0.7259955014567823,1342.832360958308,280.5113575272262,18.09875312000513,17.7256320476532,1.4008356501115486
334.10109922718254,62.78825834579766,10.291692037228495,3.029837913811207,0.4829138237982988,44.88501663208008,65.42311630249023,24.556167221069337,10.999846076965332,10.227361583709715,4.403793621063232,0.6989045977592468,0.100254825502634,0.3369562417268753,2.541390919685364,0.0682570494711399,0.0465306777507066,1078.1871215820313,3809.704174804688,941.4644592285156,267.34898071289064,213.04046173095705,267.4606964111328,4.115632343292236,5.471619558334351,20.467806816101078,102.47658233642578,1.486376702785492,1.0842849016189575,518.3421733856201,1251.7511289566755,2329.7246955266805,0.7047377598006278,1342.1555728584528,279.9313567101956,18.02079884558916,17.767505943775177,1.3952970407903194
308.571345224604,63.75608954261988,10.594705008342862,2.918715238571167,0.5216808155644685,45.70797500610352,66.44344863891601,26.00992698669433,11.19383716583252,10.730993175506592,4.425569534301758,0.7044976055622101,0.0998948067426681,0.3400814950466156,2.451364254951477,0.0681497693061828,0.0478355627506971,996.700146484375,2974.2830810546875,995.4601745605468,274.29368286132814,208.31613464355468,283.4515502929688,4.116651678085328,5.4879385471344,20.730934715271,96.73578796386718,1.5514814496040343,1.0992401719093323,507.5285090923309,1219.0642809093,2207.9395748620736,0.8522706957999617,1337.9692631848156,281.1754443190992,18.074903670698404,17.784270226955414,1.402340628625825
327.7227111103013,62.01088057942688,10.421673601400109,2.324999116361141,0.4396083224215544,45.14931106567383,67.21856079101562,26.24220466613769,10.96251459121704,11.060365200042725,4.702227401733398,0.6951964378356934,0.0960856489837169,0.3395768135786056,2.3674545288085938,0.0619511168450117,0.0470515079796314,1030.9734619140625,3769.534033203125,1007.7047058105468,261.24774169921875,226.73333892822265,294.97088623046875,4.115026950836182,5.262419319152832,20.52843608856201,81.65633773803711,1.2733234405517575,1.0863173604011536,512.2807112216949,1242.3991216108202,2315.878421389009,0.7858315466437489,1343.0217312276363,281.2015518844128,18.11821566522121,17.75535328388214,1.3910790467634797
303.21314971712565,66.10115997828544,10.852680407837031,3.1364816147834063,0.531578575243475,35.60075492858887,25.11705493927002,0.1275226846337318,10.078644180297852,8.398998260498047,3.262881350517273,0.7066456139087677,0.1076424770057201,0.3451443910598755,2.7711923837661745,0.0720336943864822,0.0295428246259689,1034.069598388672,140.47527465820312,4.529301881790161,272.9134246826172,133.12022857666017,195.7538604736328,4.116010427474976,5.895174837112426,20.71048641204834,104.6187957763672,1.6630660057067872,0.7101380407810212,521.5178472995758,1496.6977556616068,2546.661395357392,0.4953526709694415,1383.2991108776594,285.7138989366591,18.800744785368444,20.67049903869629,1.4797296318341977
305.1897107858211,71.88576282598078,10.367800893913955,3.168017965555191,0.470698003435973,45.88633651733399,69.39210433959961,24.856761932373047,10.99755973815918,10.441968059539796,4.627953052520752,0.7420268356800079,0.105945286899805,0.3423013567924499,2.618096351623535,0.0627487577497959,0.0492455773055553,974.0992065429688,4513.592529296875,945.3888854980468,294.979345703125,196.63161926269527,282.14849853515625,4.122803211212158,5.813536691665649,20.67592086791992,108.17934951782226,1.3418443560600282,1.1985456943511963,511.40331506729126,1236.41319462955,2202.020804370602,0.844143581436947,1334.0664798751473,282.81647175848485,18.011406947672366,17.776784896850586,1.3866524211131035
324.9984020836652,75.25322566144169,10.342343707103282,3.142188784480095,0.5113806063542142,46.79325942993164,66.27870254516601,23.79344959259033,11.457095050811768,10.217573928833009,4.386023569107056,0.7254004001617431,0.0962125070393085,0.3279674559831619,2.4781169176101683,0.0659124813973903,0.0490795563906431,1043.8688354492188,3934.773706054688,907.692529296875,318.44194946289065,170.61276245117188,268.96388244628906,4.119990921020508,5.266461181640625,20.013980102539065,102.24796295166016,1.4881861090660096,1.159424114227295,513.1464311599732,1242.2333777144552,2272.786697199481,0.8307568169664592,1334.089096005261,282.3470913037657,17.900457832962275,17.68014315366745,1.386635490972549
311.9392730643973,71.87753746956587,10.24054565699771,2.287300980091095,0.4452723708353005,48.029706954956055,68.33771438598633,24.10161476135254,11.957051181793211,11.117324352264404,4.463604164123535,0.702383840084076,0.1046962156891822,0.3271046757698059,2.1638091802597046,0.0612101133912801,0.0475287467241287,1045.8466552734376,3236.647900390625,925.064990234375,317.36034240722654,208.52799072265623,283.92608947753905,4.11624550819397,5.7260395050048825,19.7627067565918,74.2513442993164,1.2782310605049134,1.089794671535492,508.9069209814072,1248.6557651877404,2258.357293309848,0.8585477382410318,1337.0677590057253,285.77018035128714,17.972537951916458,17.61668744087219,1.3809568899217992
324.02868615612385,65.20111257396638,10.538093508593738,2.186207690834999,0.5208098881761544,44.55878257751465,73.09213333129883,25.704158782958984,11.402553939819336,10.546973991394044,4.673603057861328,0.7208102881908417,0.1044189490377903,0.3309310138225555,2.2395007610321045,0.0690581232309341,0.0463591553270816,1015.5247131347656,4886.341064453125,977.3386840820312,283.82098388671875,221.11127471923828,283.59983825683594,4.119418954849243,5.731723165512085,20.124761199951173,74.45705108642578,1.568400752544403,1.0715359091758727,513.554330444336,1249.7954526856545,2422.0333356584424,0.7369826012291014,1340.6233169466257,283.270185212791,18.086528592556714,17.701534283161163,1.4039996452629566
339.8102571859956,62.09033134020865,10.230863776244224,2.4595853447914124,0.4609630491118878,46.39531478881836,68.74241409301757,24.496296882629395,10.770093536376953,10.83441925048828,4.52875280380249,0.7314800083637237,0.0972790226340293,0.3222639352083206,2.2466719150543213,0.0647332452237606,0.0473132297396659,1113.4061889648438,3315.713134765625,938.8385437011718,257.792431640625,225.0070709228516,274.9586883544922,4.121134901046753,5.313936996459961,19.38276481628418,80.34191055297852,1.365544319152832,1.1353891611099245,515.0497279167175,1284.427831323445,2474.874619949393,0.7578028159681708,1346.3786680951714,280.33713659197093,18.07580620869994,17.71654373407364,1.3927294784225523
310.3525986356661,67.1333442479372,10.437045075558126,2.5818246454000477,0.4693708133185282,46.06161804199219,68.0241600036621,24.830814361572266,10.837921619415283,10.820621967315674,4.333617210388184,0.7088934481143951,0.1018522940576076,0.3286673545837402,2.402450680732727,0.0660858355462551,0.0484703350812196,990.65576171875,3167.819091796875,952.0828247070312,277.11048583984376,203.84165802001957,269.49761962890625,4.117417335510254,5.571467065811158,19.992072105407715,88.3189811706543,1.412774658203125,1.1336409449577332,509.4279641389847,1208.463287051022,2135.6034064838723,0.8803820630535484,1338.3176932662725,281.77856739759443,18.09097413569689,17.761858522892,1.396412209328264
318.39384013134986,67.3541017923504,10.439333859179168,2.4625039115548133,0.4671287378063425,43.490454483032224,68.12499160766602,24.61031436920166,10.711803722381593,10.757812023162842,4.470467805862427,0.6881606578826904,0.1005949668586254,0.3302029728889465,2.210659861564636,0.061040187254548,0.0469005588442087,994.33974609375,3054.96552734375,938.5019775390624,272.7242767333984,214.51790771484372,284.7948608398437,4.113757944107055,5.503777360916137,20.03912773132324,79.0356575012207,1.3015910387039185,1.10672265291214,514.541675376892,1253.3802764952184,2376.462776399246,0.7290103652980179,1340.128644883633,281.9031574606896,18.11831080988049,17.745200955867766,1.3925332187209278
324.483040991053,59.5204293012619,10.251827499642967,2.914771059155464,0.4873014224111102,48.29207992553711,70.84283828735352,24.88242301940918,11.202475929260254,10.526619625091552,4.328861570358276,0.7025329411029816,0.104028932005167,0.3238365322351456,2.422827744483948,0.0640861429274082,0.048685197904706,1073.732995605469,5276.213525390625,948.1043395996094,258.8471252441406,220.7504638671875,267.34595642089846,4.116313409805298,5.678745317459106,19.55456085205078,95.57464294433592,1.3937708616256714,1.1948492765426637,510.38055856227874,1246.195070129633,2301.118332649814,0.8312357735354453,1343.6462640166285,279.6967690333724,18.06546905338764,17.772199952602385,1.39352698023431
311.82734186686577,73.21095799468458,10.377697671856732,2.7328889578580857,0.4285563372308388,46.818949127197264,66.37721786499023,24.14931411743164,12.002097511291504,10.642847728729247,4.734515905380249,0.7016811430454254,0.0980575181543827,0.3125562965869903,2.4774752378463747,0.0631929539144039,0.0479433264583349,1023.2920715332032,3071.0712646484376,921.167626953125,321.0477020263672,223.57257843017575,290.14027709960936,4.116092109680176,5.385941457748413,18.933623123168942,94.48009185791015,1.2819836854934692,1.1299049139022828,513.5796894311904,1238.9255063816904,2247.988080221048,0.8174687721300871,1333.4385545700788,287.26128122508527,17.928431341052054,17.668256998062134,1.3782340103760362
315.7662172457203,73.58865983560682,10.35157265532762,3.017284950613976,0.5226127170841209,44.96107635498047,68.21644897460938,24.46428241729736,11.311694526672364,10.399582862854004,4.486502408981323,0.698623651266098,0.1019965335726738,0.3365180730819702,2.5760857105255126,0.0662605844438076,0.0511282674968242,989.0386535644532,3544.1990478515627,936.851416015625,307.9899200439453,190.52932891845705,275.2420623779297,4.115557718276977,5.580944585800171,20.478727531433105,103.74190673828124,1.5077743172645568,1.2290973901748656,514.3423639774322,1237.80081833601,2267.424866887892,0.808384791854769,1333.146130028367,283.4317504093051,17.969393300265075,17.733966362476348,1.392457261076197
320.38668279349804,64.80821133814752,10.558820281829686,2.988950315117836,0.4876634090091102,45.71527252197266,67.85084838867188,25.64922046661377,10.388022994995117,9.91199779510498,4.549421310424805,0.6896351397037506,0.1024702474474907,0.334691047668457,2.465838980674744,0.0639517374336719,0.0461509600281715,1055.856640625,3982.9717041015615,983.324951171875,262.6322265625,172.03824005126953,275.5767364501953,4.114022254943848,5.627375841140747,20.385856056213377,98.63908386230467,1.4012874484062194,1.079024875164032,512.6872880935668,1244.7533123776316,2366.2880523989325,0.7485968730878085,1342.3655171975493,277.1008218720555,18.05851187184453,17.78010584115982,1.3934740388765932
333.063867569156,66.31176299788058,10.437315099220722,3.022862872481346,0.4710421805502847,44.03302688598633,65.90365066528321,24.387624740600582,11.120218658447266,10.13109941482544,4.3496569156646725,0.7147942781448364,0.0990367241203784,0.3313216954469681,2.560386896133423,0.064596801251173,0.0498364362865686,1045.6670166015624,3106.4756103515624,930.4982299804688,285.38848266601565,167.51895141601562,272.7781524658203,4.118385314941406,5.429654216766357,20.16689949035645,103.16497268676758,1.3900139689445496,1.1605212092399595,514.6489659786224,1261.3637189760805,2419.2251793215923,0.7290160352364182,1338.2768108353018,278.8338226079941,17.993402890115977,17.750272595882414,1.3883042515721171
315.839695263654,75.66128458529711,10.305895856581628,2.883947992324829,0.435194047621917,43.15174293518066,67.4641014099121,23.812983512878414,11.369297695159911,11.117184829711912,4.662677145004272,0.6831032037734985,0.1044638708233833,0.3084587723016739,2.464394450187683,0.0635700605809688,0.0482757799327373,989.002099609375,3329.878173828125,908.6513061523438,312.3023315429688,219.4129638671875,291.71653747558594,4.11278338432312,5.740428781509399,18.51326103210449,96.8167449951172,1.297383689880371,1.1586013078689574,515.233618593216,1255.6702699765565,2398.152206317574,0.7245190517045558,1333.457181931287,285.88713108897207,17.973000026494265,17.710163795948027,1.382196521013975
337.7473999189213,67.9943248551339,10.134684746712448,2.5107631891965867,0.506259613961447,48.320410919189456,69.41338195800782,24.9241247177124,11.672347164154052,10.992181301116943,4.625009775161743,0.7000069975852966,0.0965176232159137,0.321116641163826,2.433813571929932,0.0645531862974166,0.0502409234642982,1129.7786743164063,3397.24423828125,953.1095886230468,298.5520935058594,226.6006317138672,284.6297912597656,4.115797185897828,5.273572111129761,19.33417663574219,88.31929092407226,1.4486765384674072,1.1870493292808533,514.4387971878052,1262.241415557265,2315.517441715166,0.8193347366526723,1340.663288103789,284.5977156221867,17.928819110989572,17.648776745796205,1.3868555297143756
331.15076834075154,67.2961635313928,10.260752926580608,2.312368991971016,0.4383593121427111,45.23038864135742,68.99903869628906,24.977676582336425,11.026803112030027,10.684091472625733,4.763100910186767,0.7260230123996735,0.1016100414097309,0.3369486659765243,2.3758734703063964,0.0641449950635433,0.0480971559882164,1050.408837890625,4388.0078125,958.2601379394532,281.2994964599609,216.7695785522461,294.6621826171875,4.120225048065185,5.58146653175354,20.07573013305664,81.80225830078125,1.317995810508728,1.1257219076156617,514.3296021938324,1267.3134214788674,2387.04163227618,0.7435645001009107,1341.6552892148495,282.66561356186867,18.05515975058079,17.708994817733764,1.3889808981213718
332.0087630517781,72.19595033749938,10.42823784807697,2.241408625245094,0.4615083356620744,43.67060279846192,69.39457092285156,24.12611198425293,11.290063285827635,10.247274589538574,4.625777196884156,0.7134913146495819,0.0971433579921722,0.3176734775304794,2.2118022441864014,0.0665247999131679,0.0477836541831493,1038.7871459960938,3674.8678955078126,926.6729125976562,303.7980712890625,180.8326858520508,291.5199829101563,4.118184328079224,5.318179368972778,19.355303955078124,74.83679580688477,1.4125372767448423,1.1077752709388733,518.7149448871612,1335.6318767935038,2540.15985535307,0.6867247213143856,1339.3291349995882,282.5415761694312,18.01745611280203,17.653649163246154,1.3912960659712552
348.5249619856477,61.43457941804081,10.29080124218017,3.263433054089546,0.5071096697472968,43.47261199951172,67.97786254882813,24.613612174987797,10.76591854095459,10.237102031707764,4.485625267028809,0.6872212886810303,0.105013532936573,0.3382154285907745,2.5892994165420533,0.0698954090476036,0.0471679273992776,1070.5661010742188,4064.822143554688,939.7465576171876,262.132080078125,158.84302368164063,285.0733947753906,4.113574504852295,5.729836273193359,20.55347900390625,108.67719802856443,1.5591330409049988,1.1272825121879575,520.344926404953,1314.920255023241,2536.949975514756,0.6993253114633262,1342.1762855142356,275.9256539426744,18.024492083489896,17.795221829414366,1.3993446736130863
