NPP_pft0,NPP_pft1,NPP_pft2,NPP_pft3,NPP_pft4,VEGNSTR_pft0_Leaf,VEGNSTR_pft0_Stem,VEGNSTR_pft0_Root,VEGNSTR_pft1_Leaf,VEGNSTR_pft1_Stem,VEGNSTR_pft1_Root,VEGNSTR_pft2_Leaf,VEGNSTR_pft2_Stem,VEGNSTR_pft2_Root,VEGNSTR_pft3_Leaf,VEGNSTR_pft3_Root,VEGNSTR_pft4_Leaf,VEGC_pft0_Leaf,VEGC_pft0_Stem,VEGC_pft0_Root,VEGC_pft1_Leaf,VEGC_pft1_Stem,VEGC_pft1_Root,VEGC_pft2_Leaf,VEGC_pft2_Stem,VEGC_pft2_Root,VEGC_pft3_Leaf,VEGC_pft3_Root,VEGC_pft4_Leaf,SHLWC,DEEPC,MINEC,AVLN,INGPP_pft0,INGPP_pft1,INGPP_pft2,INGPP_pft3,INGPP_pft4
58.381356410810255,89.75098362721037,22.689386877659125,38.4488944581477,84.42868395447731,2.2574390888214118,0.2823439449071884,0.163334321975708,1.6418002843856812,2.060076332092285,5.1631145000457765,0.9163216054439544,0.0489375907927751,0.0522006552666425,0.4331755667924881,0.6646508693695068,4.907139539718628,56.77207908630371,6.350314378738403,6.195032787322998,46.969534683227536,7.492936992645264,18.724858665466307,16.30784664154053,1.8139470934867856,1.9949243903160092,6.6552962303161625,56.84098892211914,267.61005859375,4415.011680603027,6255.9285316258665,12206.06970066782,1098.597035024609,113.19512380575762,150.8858679758385,43.55273644253612,51.192590188607575,166.46193967983126
57.62257261537597,89.52883584538941,22.72019532186969,38.2728456760291,90.01100587844849,2.255639433860779,0.2630914449691772,0.1579476550221443,1.6597086310386655,2.1657299995422363,5.333481693267823,0.9275755047798157,0.049795338883996,0.0521870538592338,0.4159992605447769,1.0077947616577148,4.9036829471588135,55.95644569396973,5.138149929046631,5.9879528999328615,47.45015258789063,6.74784255027771,34.99882164001465,16.483210563659668,2.338299608230591,2.063062334060669,6.371131229400635,84.93604736328125,273.27337951660155,4428.181871032715,6352.800614967942,12464.073876520431,1014.02861732085,112.88387180753053,151.0003006230574,43.72213832782582,51.10671837367117,167.4974487759173
59.0673943801783,90.2955804549274,23.203055808108186,39.06726822417695,77.19136207401752,2.114359140396118,1.5074041604995727,1.1840602278709411,1.6093179702758789,2.652969479560852,7.5385581970214846,0.928259652853012,0.0479499641805887,0.0520526457577943,0.4566631257534027,1.1432188272476196,4.390111875534058,52.77658576965332,45.35998115539551,50.808113479614256,45.95778732299805,20.3723424911499,70.07173461914063,16.534701347351074,2.0072127103805544,1.8914584040641784,6.901807928085328,98.88124771118164,232.6104278564453,4348.830683898926,6147.603911793232,12224.695161523296,949.4316348307154,113.68389054648578,153.00838905829005,44.46150592630729,52.45335661023855,164.19343258067966
59.16460581758874,90.935881942953,22.56579041793884,38.40909355834592,87.63923811316491,2.180616331100464,0.2810146003961563,0.1531228855252266,1.54087735414505,1.9671438455581665,4.798197984695435,0.9280251443386078,0.0515121165663003,0.0500414382666349,0.4280423939228058,0.6896872103214264,4.989833831787109,55.41921882629394,6.557368469238281,5.324026012420655,44.468848419189456,4.477035188674927,17.187422370910646,16.43219051361084,2.1405861377716064,1.6903439283370971,6.5244677543640135,60.49168205261231,275.2864044189453,4427.884033203125,6370.633611792326,12441.558525989203,1065.330045636068,112.90108553729952,150.05775592196733,43.60538980346173,51.16417354792357,167.5458801396191
57.83981128218584,92.092670675891,22.62389438212849,38.95412253618706,80.56299166381359,2.2847722291946413,0.3413935482501983,0.1670423492789268,1.5591254353523254,1.946455478668213,4.759226369857788,0.995705497264862,0.0531903937458992,0.0529447916895151,0.445333844423294,0.6509884774684906,4.42563533782959,56.42009086608887,7.404218482971191,5.190082645416259,45.24807510375977,5.805985403060913,18.7097770690918,17.458069038391113,2.398884463310241,1.9164341926574704,6.8635059833526615,57.91637268066406,239.1901397705078,4419.623678588867,6223.829222425818,12237.383009449206,1110.7780725040473,113.85483340565116,151.60070890658534,44.54842410106212,51.72902293726802,162.80479455441235
57.71948061198928,90.8481350113987,22.480037342742435,38.56930130089168,88.32068394720554,2.2505733251571653,0.2729043692350387,0.1483272671699524,1.5803127408027648,2.049319648742676,4.960056638717651,0.9585043132305144,0.0484470631927251,0.0519219987094402,0.4043507397174835,1.1704472184181214,4.754017782211304,56.00834732055664,6.327108526229859,5.217389822006226,45.88311538696289,4.713165903091431,19.05705070495605,16.88240852355957,1.9783366680145265,2.0750410079956056,6.221218252182007,101.73383941650393,263.85198364257815,4476.291246032715,6410.462118408084,12490.00045773778,1154.0730938221618,112.79123489679768,150.27718265429138,43.872866241913286,51.263939978554845,166.2365871310234
57.04395099805552,89.88332729432732,22.8001472293603,38.24097017664462,77.84840013682842,2.3414820432662964,0.3766508847475052,0.1852723807096481,1.6843459010124209,2.2792836666107177,5.801272630691528,0.9287072598934174,0.051213563978672,0.0504753675311803,0.4011657476425171,1.7169379353523255,4.347579526901245,57.6262924194336,6.275084066390991,6.875234985351563,48.39526710510254,8.21086082458496,40.41022033691407,16.476753997802735,2.0658403873443603,1.844732999801636,6.041199827194214,146.2561492919922,232.14117736816405,4484.066276550293,6297.377750337124,12290.599251624755,987.5655709216952,113.45549668995665,151.91820225236006,43.92519411072135,51.63333991728723,162.3426476702094
58.31932760922937,89.38675640426808,22.568456546519883,37.94250670021866,89.85447102189065,2.21680748462677,0.2939914435148239,0.1506477251648902,1.6728447675704956,2.130644536018372,5.461569023132324,0.9519963026046752,0.0518984328955411,0.0510054405778646,0.4366580069065094,0.7976771831512451,4.96519546508789,55.5401252746582,7.070830345153809,5.112119674682617,47.83666000366211,7.377681875228882,18.47222938537597,16.829398918151856,2.3436277389526365,1.958713567256928,6.56468243598938,67.9140495300293,276.3965362548828,4402.6601089477535,6310.011597943306,12409.64342752397,1076.0778426056115,112.90664727538824,150.90132330600173,43.8458570599556,51.07505665011704,167.68336869254708
58.1991884986579,90.2537115733372,22.401984192879173,38.5172201910289,79.4236841917038,2.268876338005066,0.3317049950361251,0.1703546807169914,1.6021374821662904,2.0372350215911865,5.183773756027222,0.9685493290424348,0.0482732236385345,0.0497775740921497,0.4090088367462158,1.2337223410606384,4.562226152420044,56.96995620727539,5.9904578685760494,6.259746456146241,45.90824356079101,8.26095266342163,19.58206806182861,16.991297721862793,1.8544411540031436,1.7300535082817077,6.189979887008667,109.53551712036132,244.9056594848633,4498.748554992676,6332.503381824494,12290.601628481783,1052.195430611627,113.19335558181628,150.83821041909977,43.96417243955657,51.508065251633525,163.26734117344023
58.09795397493872,91.3963566003833,22.808266965707297,38.4904197098338,81.45614379644394,2.252376580238342,0.2862695395946503,0.1538880556821823,1.5815340757369996,1.8985260009765623,4.378867101669312,0.9390658259391784,0.0502021115273237,0.0511517446488142,0.4443124532699585,0.6849803447723388,4.692958641052246,55.86662712097168,5.420916032791138,6.106899738311768,45.6438591003418,5.884003353118897,20.448413848876957,16.672782325744627,2.000923204421997,1.9757077932357787,6.757140398025513,58.78242454528809,253.6011154174805,4390.973736572266,6218.563505423069,12294.715581612105,1116.4863895280664,113.57446168642493,151.38622823478653,44.000818284321575,51.507937933132055,164.55430852621794
58.75588599150069,91.23078749736304,23.03386006760411,38.7577448586002,80.09976270198823,2.1858712911605838,0.3753466516733169,0.2270119130611419,1.550185477733612,2.109686017036438,5.377249240875244,0.9091652631759644,0.0498127311468124,0.0512979362159967,0.3988021582365036,1.254418683052063,4.295072746276856,54.96624755859375,7.510424327850342,7.031063365936279,44.79811630249024,10.641218280792236,47.01395797729492,16.236801528930663,2.0061192989349363,1.9379443645477292,6.031050777435302,111.96836624145509,231.7984878540039,4563.857528686523,6432.403309106827,12213.930322325416,1010.649024158303,113.23341378457845,151.2939664480742,43.93139212774113,51.836844724416736,162.5531711868942
57.0269715579343,88.91637617881642,22.752838335168786,38.73517516821157,82.74903211295604,2.339120697975159,0.3498621463775634,0.1785486161708832,1.6946106195449828,2.2327444314956666,5.7392659187316895,0.9242099404335022,0.0505093414336442,0.0498399265110492,0.4116034984588623,1.1438409090042114,4.509811735153198,57.71734199523926,8.812371730804443,5.471757936477661,48.11181106567383,9.18421277999878,24.24263610839844,16.45136070251465,1.898228061199188,1.804105257987976,6.301187324523926,103.27989349365234,245.81189727783203,4486.146507263184,6324.123982802033,12322.577730511874,979.6796130609756,113.24679476972668,151.35443728282115,43.72372695542872,51.44721944369376,163.52964452281594
54.733256916154645,86.77219070644351,22.39999062590359,38.54908847279148,75.12112640738488,2.188526654243469,1.9412376403808596,0.5877245962619781,1.6110731959342957,2.473870134353638,6.698838329315185,0.910624486207962,0.0502226028591394,0.0490005023777484,0.4554565578699112,0.843830281496048,4.469179344177246,54.13727760314941,11.95353775024414,9.16680669784546,46.35821113586426,10.116029453277587,26.09079704284668,16.16223258972168,2.351678538322449,1.819655990600586,6.958034086227417,64.75278778076172,235.18212432861327,4243.259107971191,5849.224866616726,12039.643745828978,1018.7116288250749,108.37615781212226,146.27829228872434,43.11898608133197,51.69839641191065,162.43073473870754
58.497721095749874,91.42886431780644,22.845993780487333,38.632992444210686,89.36298280358315,2.211517214775085,0.2687010198831558,0.1482206627726555,1.5814902067184449,1.9392446517944333,4.651592969894409,0.9215191066265106,0.0506421156227588,0.0526299346238374,0.4482831090688705,0.5115855216979981,4.752466201782227,55.21809616088867,5.797841262817383,5.80141773223877,45.8664493560791,5.304247426986694,18.448271179199217,16.411883926391603,2.034186363220215,2.04075300693512,6.889927911758423,44.918416595458986,264.78986206054685,4363.111819458008,6231.088702856005,12221.771942989528,1275.5235220512172,113.31549029788002,151.0903818038758,43.817014067433774,51.37843066826463,166.44088506102565
57.60262825134559,91.326633553789,22.975121212474185,38.71181424579117,83.73514301180839,2.310272216796875,0.3349252730607986,0.1828927025198936,1.537746512889862,1.986222767829895,4.890458822250366,0.9097774267196655,0.0511868990957736,0.0517550829797983,0.4167574256658554,0.895388400554657,4.53623628616333,57.48349494934082,6.818870925903321,6.566737174987793,44.44683074951172,4.9956583976745605,18.20761642456055,16.24257698059082,2.3707128763198853,2.030877518653869,6.391889953613282,76.7758689880371,248.12063751220705,4471.181674194336,6360.763588687778,12340.622138431296,992.7472147580004,113.27590122651308,150.48279152563774,43.83613127078861,51.51781548336148,163.94786893874408
54.90567444004118,89.5868982684915,22.735358211313724,39.58569574577268,82.92616522610187,1.990559208393097,2.6701106309890745,1.9347055673599245,1.624398136138916,2.163890027999878,5.281833648681641,0.9468469083309172,0.048761523142457,0.0506766133010387,0.4449349731206894,1.922231376171112,4.663356876373291,50.25716667175293,75.63315658569336,79.56375198364258,46.677132797241214,4.5663759231567385,23.59999599456787,16.75594596862793,2.1292453527450563,1.9847271203994752,6.839929485321045,165.76049194335937,252.791194152832,4350.653247070312,6146.318421494961,12264.1949518675,986.84222363024,109.64927944252268,150.16265625250526,44.07565213460475,53.14472054168582,166.25645337924362
